比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
404697,利物浦,布力般流浪,2010-10-24 22:00,2-1,19,16,威廉希尔,1.73,3.5,5.0,54.34,26.86,18.8,94.01,1.61,3.6,6,58.29,26.07,15.64,93.85,0.93,0.94,1.02
404697,利物浦,布力般流浪,2010-10-24 22:00,2-1,19,16,伟德,1.66,3.5,5.25,55.85,26.49,17.66,92.71,1.61,4,5.5,58.99,23.74,17.27,94.97,0.93,1.04,0.94
404698,曼城,阿仙奴,2010-10-24 23:00,0-3,2,3,bet 365,2.2,3.25,3.0,41.49,28.09,30.43,91.28,2.4,3.25,3,39.39,29.09,31.52,94.54,0.94,0.94,0.96
404698,曼城,阿仙奴,2010-10-24 23:00,0-3,2,3,立博,2.2,3.2,2.8,40.43,27.8,31.77,88.95,2.37,3.25,3,39.69,28.95,31.36,94.07,0.92,0.94,0.96
404698,曼城,阿仙奴,2010-10-24 23:00,0-3,2,3,威廉希尔,2.4,3.3,2.9,39.14,28.47,32.39,93.94,2.37,3.2,3,39.52,29.27,31.22,93.66,0.92,0.93,0.96
404698,曼城,阿仙奴,2010-10-24 23:00,0-3,2,3,伟德,2.25,3.25,3.0,40.94,28.35,30.71,92.11,2.5,3.25,3.12,38.9,29.93,31.17,97.25,0.98,0.94,1.0
404707,布力般流浪,車路士,2010-10-30 22:00,1-2,17,1,bet 365,6.5,4.0,1.44,14.01,22.76,63.23,91.07,7.5,4.33,1.44,12.59,21.81,65.59,94.43,0.98,1.0,0.92
404707,布力般流浪,車路士,2010-10-30 22:00,1-2,17,1,立博,6.0,3.5,1.5,14.89,25.53,59.57,89.34,7,4,1.5,13.48,23.6,62.92,94.36,0.91,0.92,0.96
404707,布力般流浪,車路士,2010-10-30 22:00,1-2,17,1,威廉希尔,6.0,3.3,1.53,14.84,26.98,58.19,89.04,7.5,4.2,1.44,12.51,22.34,65.15,93.83,0.98,0.97,0.92
404707,布力般流浪,車路士,2010-10-30 22:00,1-2,17,1,伟德,6.5,4.0,1.5,14.37,23.35,62.28,93.4,7.5,4.4,1.5,12.98,22.12,64.9,97.35,0.98,1.01,0.96
404714,狼隊,曼城,2010-10-30 22:00,2-1,19,4,bet 365,5.5,3.6,1.57,16.58,25.33,58.09,91.19,4.5,3.5,1.83,21.08,27.1,51.83,94.86,0.86,0.95,0.99
404714,狼隊,曼城,2010-10-30 22:00,2-1,19,4,立博,5.0,3.5,1.57,17.81,25.45,56.74,89.05,5,3.5,1.72,18.74,26.77,54.48,93.7,0.95,0.95,0.93
404714,狼隊,曼城,2010-10-30 22:00,2-1,19,4,威廉希尔,4.2,3.25,1.73,21.19,27.38,51.43,89.0,4.75,3.5,1.75,19.72,26.76,53.52,93.67,0.9,0.95,0.95
404714,狼隊,曼城,2010-10-30 22:00,2-1,19,4,伟德,5.25,3.5,1.66,17.66,26.49,55.85,92.71,4.75,3.5,1.9,20.59,27.94,51.47,97.8,0.9,0.95,1.03
404705,阿仙奴,韋斯咸,2010-10-30 22:00,1-0,2,20,bet 365,1.16,6.0,13.0,77.97,15.07,6.96,90.45,1.2,7,13,79.13,13.57,7.3,94.96,0.95,0.98,0.78
404705,阿仙奴,韋斯咸,2010-10-30 22:00,1-0,2,20,立博,1.16,5.5,12.0,76.48,16.13,7.39,88.72,1.16,7,15,80.45,13.33,6.22,93.32,0.92,0.98,0.9
404705,阿仙奴,韋斯咸,2010-10-30 22:00,1-0,2,20,威廉希尔,1.17,5.5,12.0,76.32,16.24,7.44,89.29,1.17,6.5,17,80.08,14.41,5.51,93.69,0.92,0.91,1.02
404705,阿仙奴,韋斯咸,2010-10-30 22:00,1-0,2,20,伟德,1.2,6.0,13.0,77.38,15.48,7.14,92.86,1.2,7.5,17,81.26,13,5.74,97.51,0.95,1.05,1.02
404711,富咸,韋根,2010-10-30 22:00,2-0,16,15,bet 365,1.72,3.4,4.5,52.96,26.79,20.24,91.09,1.8,3.6,4.5,52.63,26.32,21.05,94.73,0.92,1.01,0.95
404711,富咸,韋根,2010-10-30 22:00,2-0,16,15,立博,1.83,3.2,3.75,48.55,27.76,23.69,88.85,1.83,3.5,4.33,51.4,26.88,21.72,94.06,0.93,0.98,0.91
404711,富咸,韋根,2010-10-30 22:00,2-0,16,15,威廉希尔,1.8,3.25,3.8,49.32,27.32,23.36,88.78,1.75,3.5,4.75,53.52,26.76,19.72,93.66,0.89,0.98,1.0
404711,富咸,韋根,2010-10-30 22:00,2-0,16,15,伟德,1.8,3.3,4.4,51.16,27.91,20.93,92.09,1.8,3.6,4.6,52.87,26.44,20.69,95.17,0.92,1.01,0.97
404710,愛華頓,史篤城,2010-10-30 22:00,1-0,11,13,bet 365,1.57,3.6,5.5,58.09,25.33,16.58,91.2,1.57,3.75,6.5,60.23,25.22,14.55,94.56,0.93,0.94,0.98
404710,愛華頓,史篤城,2010-10-30 22:00,1-0,11,13,立博,1.57,3.5,5.0,56.74,25.45,17.81,89.08,1.57,3.75,6,59.51,24.92,15.57,93.43,0.93,0.94,0.9
404710,愛華頓,史篤城,2010-10-30 22:00,1-0,11,13,威廉希尔,1.57,3.5,5.0,56.74,25.45,17.81,89.08,1.57,3.6,6.5,59.61,26,14.4,93.59,0.93,0.9,0.98
404710,愛華頓,史篤城,2010-10-30 22:00,1-0,11,13,伟德,1.61,3.75,5.25,57.6,24.73,17.67,92.74,1.61,4,6.5,60.6,24.39,15.01,97.57,0.95,1.0,0.98
404712,曼聯,熱刺,2010-10-31 00:30,2-0,3,5,bet 365,1.53,3.6,6.0,59.52,25.3,15.18,91.07,1.57,4,6,60.45,23.73,15.82,94.91,0.93,0.96,1.02
404712,曼聯,熱刺,2010-10-31 00:30,2-0,3,5,立博,1.57,3.5,5.0,56.74,25.45,17.81,89.08,1.61,3.75,5.5,58.07,24.93,17,93.49,0.95,0.9,0.94
404712,曼聯,熱刺,2010-10-31 00:30,2-0,3,5,威廉希尔,1.67,3.75,5.0,56.2,25.03,18.77,93.85,1.57,4,5,58.6,23,18.4,92,0.93,0.96,0.85
404712,曼聯,熱刺,2010-10-31 00:30,2-0,3,5,伟德,1.57,3.6,6.0,58.9,25.69,15.41,92.47,1.57,4.33,6,61.57,22.32,16.11,96.66,0.93,1.04,1.02
404706,阿士東維拉,伯明翰,2010-10-31 20:00,0-0,10,12,bet 365,1.72,3.4,4.5,52.96,26.79,20.24,91.09,2,3.25,4,47.27,29.09,23.64,94.54,1.02,0.91,0.84
404706,阿士東維拉,伯明翰,2010-10-31 20:00,0-0,10,12,立博,1.72,3.2,4.33,51.69,27.78,20.53,88.91,1.83,3.4,4.5,51.42,27.67,20.91,94.1,0.93,0.95,0.95
404706,阿士東維拉,伯明翰,2010-10-31 20:00,0-0,10,12,威廉希尔,1.91,3.3,4.2,49.18,28.46,22.36,93.93,1.85,3.2,4.5,50.27,29.06,20.67,93,0.94,0.9,0.95
404706,阿士東維拉,伯明翰,2010-10-31 20:00,0-0,10,12,伟德,1.8,3.4,4.5,51.83,27.44,20.73,93.29,1.95,3.3,4.2,48.66,28.75,22.59,94.89,0.99,0.92,0.88
404713,紐卡素,新特蘭,2010-10-31 21:30,5-1,9,7,bet 365,2.1,3.1,3.4,43.57,29.52,26.91,91.5,2.1,3.25,3.75,45.33,29.29,25.38,95.19,0.92,0.94,1.01
404713,紐卡素,新特蘭,2010-10-31 21:30,5-1,9,7,立博,2.2,3.2,2.8,40.43,27.8,31.77,88.95,2.1,3.3,3.5,44.72,28.46,26.83,93.91,0.92,0.96,0.95
404713,紐卡素,新特蘭,2010-10-31 21:30,5-1,9,7,威廉希尔,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2.15,3.25,3.4,43.59,28.84,27.57,93.72,0.95,0.94,0.92
404713,紐卡素,新特蘭,2010-10-31 21:30,5-1,9,7,伟德,2.15,3.12,3.3,42.72,29.44,27.84,91.85,2.1,3.12,3.8,44.93,30.24,24.83,94.35,0.92,0.9,1.03
404709,保頓,利物浦,2010-10-31 23:59,0-1,8,18,bet 365,2.9,3.25,2.25,31.43,28.05,40.52,91.15,3.5,3.2,2.2,27.14,29.68,43.18,94.99,1.02,0.93,0.92
404709,保頓,利物浦,2010-10-31 23:59,0-1,8,18,立博,3.0,3.2,2.1,29.71,27.85,42.44,89.13,3.3,3.3,2.2,28.57,28.57,42.86,94.28,0.96,0.96,0.92
404709,保頓,利物浦,2010-10-31 23:59,0-1,8,18,威廉希尔,3.0,3.3,2.35,31.39,28.54,40.07,94.17,3.4,3.2,2.2,27.72,29.45,42.83,94.25,0.99,0.93,0.92
404709,保頓,利物浦,2010-10-31 23:59,0-1,8,18,伟德,3.0,3.25,2.25,30.71,28.35,40.94,92.13,3.6,3.2,2.25,26.85,30.2,42.95,96.66,1.04,0.93,0.95
404708,黑池,西布朗,2010-11-02 04:00,2-1,14,6,bet 365,2.62,3.2,2.5,34.88,28.56,36.56,91.39,3,3.3,2.37,31.5,28.63,39.87,94.5,0.99,0.96,0.92
404708,黑池,西布朗,2010-11-02 04:00,2-1,14,6,立博,2.5,3.25,2.4,35.58,27.37,37.06,88.95,3,3.4,2.25,31.1,27.44,41.46,93.3,0.99,0.99,0.88
404708,黑池,西布朗,2010-11-02 04:00,2-1,14,6,威廉希尔,2.75,3.3,2.5,34.09,28.41,37.5,93.75,3,3.4,2.3,31.38,27.69,40.93,94.14,0.99,0.99,0.9
404708,黑池,西布朗,2010-11-02 04:00,2-1,14,6,伟德,2.6,3.2,2.6,35.56,28.89,35.56,92.46,3,3.5,2.4,32.18,27.59,40.23,96.54,0.99,1.02,0.94
404719,保頓,熱刺,2010-11-06 20:45,4-2,11,5,bet 365,2.87,3.25,2.3,31.94,28.21,39.86,91.67,3,3.3,2.37,31.5,28.63,39.87,94.5,0.96,0.96,0.95
404719,保頓,熱刺,2010-11-06 20:45,4-2,11,5,立博,2.75,3.25,2.2,32.3,27.33,40.37,88.82,3,3.25,2.37,31.36,28.95,39.69,94.08,0.96,0.94,0.95
404719,保頓,熱刺,2010-11-06 20:45,4-2,11,5,威廉希尔,2.62,3.1,2.37,33.89,28.64,37.47,88.79,3.25,3,2.37,28.95,31.36,39.69,94.09,1.04,0.87,0.95
404719,保頓,熱刺,2010-11-06 20:45,4-2,11,5,伟德,2.87,3.3,2.37,32.46,28.23,39.31,93.16,3.12,3.3,2.4,30.81,29.13,40.06,96.13,1.0,0.96,0.96
404718,黑池,愛華頓,2010-11-06 23:00,2-2,9,8,bet 365,4.0,3.4,1.8,22.73,26.75,50.52,90.92,5,3.6,1.75,19.06,26.48,54.46,95.3,1.05,0.97,0.91
404718,黑池,愛華頓,2010-11-06 23:00,2-2,9,8,立博,4.0,3.4,1.72,22.21,26.13,51.66,88.84,5,3.5,1.72,18.74,26.77,54.48,93.7,1.05,0.95,0.89
404718,黑池,愛華頓,2010-11-06 23:00,2-2,9,8,威廉希尔,3.75,3.3,1.8,23.7,26.93,49.37,88.88,4.75,3.6,1.73,19.74,26.05,54.21,93.76,1.0,0.97,0.9
404718,黑池,愛華頓,2010-11-06 23:00,2-2,9,8,伟德,4.0,3.4,1.85,23.05,27.12,49.84,92.2,5,3.75,1.75,19.27,25.69,55.05,96.35,1.05,1.01,0.91
404720,富咸,阿士東維拉,2010-11-06 23:00,1-1,10,14,bet 365,2.37,3.2,2.75,38.43,28.46,33.12,91.08,2,3.3,4,47.48,28.78,23.74,94.96,0.86,0.96,1.12
404720,富咸,阿士東維拉,2010-11-06 23:00,1-1,10,14,立博,2.37,3.2,2.6,37.71,27.93,34.37,89.37,2.1,3.25,3.5,44.52,28.77,26.71,93.49,0.9,0.94,0.98
404720,富咸,阿士東維拉,2010-11-06 23:00,1-1,10,14,威廉希尔,2.3,3.2,2.62,38.51,27.68,33.81,88.57,2.1,3.2,3.6,44.65,29.3,26.05,93.76,0.9,0.93,1.01
404720,富咸,阿士東維拉,2010-11-06 23:00,1-1,10,14,伟德,2.5,3.2,2.75,37.17,29.04,33.79,92.92,2.05,3.3,4,46.87,29.11,24.02,96.08,0.88,0.96,1.12
404717,布力般流浪,韋根,2010-11-06 23:00,2-1,18,17,bet 365,1.9,3.3,3.75,48.02,27.65,24.33,91.24,1.66,3.6,5.5,56.72,26.16,17.12,94.16,0.88,0.97,1.1
404717,布力般流浪,韋根,2010-11-06 23:00,2-1,18,17,立博,1.8,3.2,4.0,49.69,27.95,22.36,89.44,1.72,3.5,5,54.48,26.77,18.74,93.71,0.91,0.95,1.0
404717,布力般流浪,韋根,2010-11-06 23:00,2-1,18,17,威廉希尔,1.83,3.3,3.6,48.48,26.88,24.64,88.72,1.73,3.6,4.75,54.21,26.05,19.74,93.78,0.92,0.97,0.95
404717,布力般流浪,韋根,2010-11-06 23:00,2-1,18,17,伟德,1.9,3.4,3.75,48.41,27.06,24.53,91.98,1.75,3.6,5.25,54.96,26.72,18.32,96.18,0.93,0.97,1.05
404722,曼聯,狼隊,2010-11-06 23:00,2-1,3,19,bet 365,1.16,6.0,15.0,78.7,15.22,6.09,91.29,1.25,5.75,13,76.13,16.55,7.32,95.16,0.96,0.92,0.91
404722,曼聯,狼隊,2010-11-06 23:00,2-1,3,19,立博,1.2,5.0,11.0,74.12,17.79,8.09,88.94,1.2,6.5,13,78.31,14.46,7.23,93.97,0.92,1.04,0.91
404722,曼聯,狼隊,2010-11-06 23:00,2-1,3,19,威廉希尔,1.17,5.5,12.0,76.32,16.24,7.44,89.29,1.25,5,15,75,18.75,6.25,93.75,0.96,0.8,1.05
404722,曼聯,狼隊,2010-11-06 23:00,2-1,3,19,伟德,1.16,6.0,17.0,79.27,15.32,5.41,91.95,1.25,6,17,78.01,16.25,5.74,97.51,0.96,0.96,1.19
404723,新特蘭,史篤城,2010-11-06 23:00,2-0,12,16,bet 365,2.0,3.25,3.5,45.73,28.14,26.13,91.46,2.15,3.2,3.6,44.07,29.61,26.32,94.75,0.97,0.93,0.94
404723,新特蘭,史篤城,2010-11-06 23:00,2-0,12,16,立博,2.0,3.2,3.2,44.44,27.78,27.78,88.88,2.2,3.2,3.4,42.83,29.45,27.72,94.23,0.99,0.93,0.88
404723,新特蘭,史篤城,2010-11-06 23:00,2-0,12,16,威廉希尔,2.15,3.2,2.9,41.44,27.84,30.72,89.1,2.05,3.2,3.75,45.72,29.29,24.99,93.73,0.92,0.93,0.98
404723,新特蘭,史篤城,2010-11-06 23:00,2-0,12,16,伟德,2.05,3.3,3.4,44.96,27.93,27.11,92.17,2.2,3.12,3.8,43.78,30.87,25.35,96.32,0.99,0.9,0.99
404716,伯明翰,韋斯咸,2010-11-06 23:00,2-2,15,20,bet 365,2.0,3.25,3.5,45.73,28.14,26.13,91.46,2,3.3,4,47.48,28.78,23.74,94.96,0.94,0.96,0.96
404716,伯明翰,韋斯咸,2010-11-06 23:00,2-2,15,20,立博,1.83,3.2,3.75,48.55,27.76,23.69,88.85,1.9,3.4,4,49.17,27.48,23.36,93.42,0.89,0.99,0.96
404716,伯明翰,韋斯咸,2010-11-06 23:00,2-2,15,20,威廉希尔,1.83,3.3,3.6,48.48,26.88,24.64,88.72,2,3.2,4,47.06,29.41,23.53,94.12,0.94,0.93,0.96
404716,伯明翰,韋斯咸,2010-11-06 23:00,2-2,15,20,伟德,2.0,3.4,3.5,46.3,27.24,26.46,92.6,2.05,3.3,4,46.87,29.11,24.02,96.08,0.96,0.96,0.96
404715,阿仙奴,紐卡素,2010-11-07 21:30,0-1,2,7,bet 365,1.22,5.5,11.0,75.03,16.64,8.32,91.54,1.33,5,9.5,71.12,18.92,9.96,94.59,0.97,0.9,0.86
404715,阿仙奴,紐卡素,2010-11-07 21:30,0-1,2,7,立博,1.16,5.5,12.0,76.48,16.13,7.39,88.72,1.25,5.5,10,73.95,16.81,9.24,92.44,0.91,0.99,0.9
404715,阿仙奴,紐卡素,2010-11-07 21:30,0-1,2,7,威廉希尔,1.28,5.0,11.0,72.87,18.65,8.48,93.27,1.3,5,11,72.56,18.87,8.58,94.33,0.95,0.9,0.99
404715,阿仙奴,紐卡素,2010-11-07 21:30,0-1,2,7,伟德,1.25,5.25,11.0,73.98,17.61,8.41,92.48,1.33,5.5,11,73.38,17.75,8.87,97.6,0.97,0.99,0.99
404724,西布朗,曼城,2010-11-07 23:00,0-2,6,4,bet 365,4.0,3.4,1.8,22.73,26.75,50.52,90.92,3.2,3.4,2.25,29.73,27.98,42.29,95.14,0.9,0.95,0.99
404724,西布朗,曼城,2010-11-07 23:00,0-2,6,4,立博,3.4,3.25,1.9,26.07,27.27,46.65,88.64,3.3,3.3,2.2,28.57,28.57,42.86,94.28,0.92,0.92,0.97
404724,西布朗,曼城,2010-11-07 23:00,0-2,6,4,威廉希尔,3.5,3.3,2.1,26.83,28.46,44.72,93.9,3.2,3.4,2.2,29.45,27.72,42.83,94.24,0.9,0.95,0.97
404724,西布朗,曼城,2010-11-07 23:00,0-2,6,4,伟德,3.8,3.4,1.9,24.29,27.14,48.57,92.3,3.3,3.4,2.3,29.37,28.5,42.13,96.92,0.92,0.95,1.01
404721,利物浦,車路士,2010-11-07 23:59,2-0,13,1,bet 365,3.5,3.25,2.0,26.13,28.14,45.73,91.45,3.2,3.1,2.37,29.56,30.52,39.92,94.59,0.86,0.9,1.04
404721,利物浦,車路士,2010-11-07 23:59,2-0,13,1,立博,3.4,3.25,1.9,26.07,27.27,46.65,88.64,3.25,3.25,2.25,29.03,29.03,41.94,94.35,0.88,0.94,0.99
404721,利物浦,車路士,2010-11-07 23:59,2-0,13,1,威廉希尔,3.5,3.3,2.1,26.83,28.46,44.72,93.9,3.4,3.1,2.25,27.72,30.4,41.88,94.25,0.92,0.9,0.99
404721,利物浦,車路士,2010-11-07 23:59,2-0,13,1,伟德,3.75,3.3,1.95,24.63,27.99,47.37,92.36,3.12,3.12,2.4,30.3,30.3,39.39,94.54,0.84,0.9,1.06
404725,史篤城,伯明翰,2010-11-10 03:45,3-2,17,15,bet 365,2.2,3.25,3.4,43.03,29.13,27.84,94.67,2,3.2,4.2,47.59,29.75,22.66,95.18,0.9,0.93,1.09
404725,史篤城,伯明翰,2010-11-10 03:45,3-2,17,15,立博,2.2,3.2,2.8,40.43,27.8,31.77,88.95,2,3.3,3.75,46.74,28.33,24.93,93.48,0.9,0.96,0.98
404725,史篤城,伯明翰,2010-11-10 03:45,3-2,17,15,威廉希尔,2.15,3.2,2.9,41.44,27.84,30.72,89.1,2.05,3.25,3.75,45.93,28.97,25.11,94.16,0.92,0.94,0.98
404725,史篤城,伯明翰,2010-11-10 03:45,3-2,17,15,伟德,2.15,3.2,3.3,43.04,28.92,28.04,92.54,2.1,3.2,4.2,46.38,30.43,23.19,97.4,0.94,0.93,1.09
404726,熱刺,新特蘭,2010-11-10 04:00,1-1,7,8,bet 365,1.57,3.75,6.5,60.23,25.22,14.55,94.56,1.53,4,6.5,61.81,23.64,14.55,94.57,0.93,0.96,0.98
404726,熱刺,新特蘭,2010-11-10 04:00,1-1,7,8,立博,1.44,3.75,6.0,61.58,23.65,14.78,88.68,1.53,3.75,6.5,60.85,24.83,14.32,93.1,0.93,0.9,0.98
404726,熱刺,新特蘭,2010-11-10 04:00,1-1,7,8,威廉希尔,1.57,3.3,5.5,56.78,27.01,16.21,89.14,1.5,4,6.5,62.28,23.35,14.37,93.42,0.92,0.96,0.98
404726,熱刺,新特蘭,2010-11-10 04:00,1-1,7,8,伟德,1.57,3.6,6.0,58.9,25.69,15.41,92.47,1.53,4.2,7,63.18,23.01,13.81,96.67,0.93,1.01,1.05
404730,阿士東維拉,黑池,2010-11-11 03:45,3-2,14,12,bet 365,1.5,4.0,7.0,62.92,23.6,13.48,94.38,1.44,4.33,7.5,65.59,21.81,12.59,94.45,0.88,1.04,1.13
404730,阿士東維拉,黑池,2010-11-11 03:45,3-2,14,12,立博,1.4,4.0,6.5,63.88,22.36,13.76,89.43,1.44,4,8,64.94,23.38,11.69,93.51,0.88,0.96,1.2
404730,阿士東維拉,黑池,2010-11-11 03:45,3-2,14,12,威廉希尔,1.5,3.6,5.5,59.19,24.66,16.14,88.78,1.57,4.33,5,59.64,21.63,18.73,93.63,0.96,1.04,0.75
404730,阿士東維拉,黑池,2010-11-11 03:45,3-2,14,12,伟德,1.5,3.8,7.0,62.15,24.53,13.32,93.23,1.44,4.6,8,66.98,20.97,12.06,96.45,0.88,1.1,1.2
404731,車路士,富咸,2010-11-11 03:45,1-0,1,13,bet 365,1.16,7.0,17.0,81.04,13.43,5.53,94.01,1.25,5.5,13,75.56,17.17,7.27,94.45,0.96,0.88,0.91
404731,車路士,富咸,2010-11-11 03:45,1-0,1,13,立博,1.16,5.5,12.0,76.48,16.13,7.39,88.72,1.25,5.5,13,75.56,17.17,7.27,94.45,0.96,0.88,0.91
404731,車路士,富咸,2010-11-11 03:45,1-0,1,13,威廉希尔,1.2,5.0,11.0,74.12,17.79,8.09,88.94,1.22,5.5,15,76.74,17.02,6.24,93.62,0.94,0.88,1.05
404731,車路士,富咸,2010-11-11 03:45,1-0,1,13,伟德,1.16,6.5,15.0,79.63,14.21,6.16,92.37,1.25,6,15,77.42,16.13,6.45,96.77,0.96,0.96,1.05
404728,韋根,利物浦,2010-11-11 03:45,1-1,18,9,bet 365,4.0,3.3,2.0,23.74,28.78,47.48,94.96,4.5,3.6,1.8,21.05,26.32,52.63,94.72,0.95,0.97,0.95
404728,韋根,利物浦,2010-11-11 03:45,1-1,18,9,立博,3.75,3.3,1.8,23.7,26.93,49.37,88.88,4.5,3.75,1.72,20.76,24.92,54.32,93.42,0.95,1.01,0.91
404728,韋根,利物浦,2010-11-11 03:45,1-1,18,9,威廉希尔,3.3,3.25,1.95,26.97,27.39,45.64,89.0,4.75,3.4,1.8,19.86,27.74,52.4,94.34,1.0,0.92,0.95
404728,韋根,利物浦,2010-11-11 03:45,1-1,18,9,伟德,4.0,3.2,1.95,23.25,29.06,47.69,93.0,4.75,3.8,1.75,20.14,25.18,54.68,95.66,1.0,1.03,0.93
404734,紐卡素,布力般流浪,2010-11-11 03:45,1-2,5,16,bet 365,2.1,3.4,3.5,45.09,27.85,27.06,94.69,1.8,3.6,4.5,52.63,26.32,21.05,94.73,0.9,0.97,0.99
404734,紐卡素,布力般流浪,2010-11-11 03:45,1-2,5,16,立博,2.0,3.2,3.2,44.44,27.78,27.78,88.88,1.8,3.5,4.5,52.24,26.87,20.9,94.03,0.9,0.95,0.99
404734,紐卡素,布力般流浪,2010-11-11 03:45,1-2,5,16,威廉希尔,2.0,3.2,3.2,44.44,27.78,27.78,88.88,1.8,3.5,4.5,52.24,26.87,20.9,94.03,0.9,0.95,0.99
404734,紐卡素,布力般流浪,2010-11-11 03:45,1-2,5,16,伟德,2.05,3.3,3.4,44.96,27.93,27.11,92.17,1.8,3.8,4.75,53.98,25.57,20.45,97.16,0.9,1.03,1.05
404729,狼隊,阿仙奴,2010-11-11 03:45,0-2,19,3,bet 365,6.5,4.0,1.53,14.55,23.64,61.81,94.58,6,4,1.57,15.82,23.73,60.45,94.92,0.96,1.0,0.93
404729,狼隊,阿仙奴,2010-11-11 03:45,0-2,19,3,立博,6.0,3.75,1.44,14.78,23.65,61.58,88.68,5.5,3.75,1.61,17,24.93,58.07,93.5,0.88,0.94,0.95
404729,狼隊,阿仙奴,2010-11-11 03:45,0-2,19,3,威廉希尔,5.5,3.6,1.5,16.14,24.66,59.19,88.77,5.5,3.75,1.61,17,24.93,58.07,93.5,0.88,0.94,0.95
404729,狼隊,阿仙奴,2010-11-11 03:45,0-2,19,3,伟德,6.5,4.0,1.5,14.37,23.35,62.28,93.4,6,4.33,1.57,16.11,22.32,61.57,96.66,0.96,1.08,0.93
404727,韋斯咸,西布朗,2010-11-11 03:45,2-2,20,10,bet 365,2.4,3.25,3.0,39.39,29.09,31.52,94.54,2.3,3.25,3.2,41.21,29.17,29.62,94.78,0.94,0.94,0.99
404727,韋斯咸,西布朗,2010-11-11 03:45,2-2,20,10,立博,2.25,3.2,2.75,39.66,27.89,32.45,89.23,2.25,3.25,3.2,41.75,28.9,29.35,93.94,0.92,0.94,0.99
404727,韋斯咸,西布朗,2010-11-11 03:45,2-2,20,10,威廉希尔,2.37,3.3,2.5,37.51,26.94,35.56,88.9,2.25,3.3,3.2,41.93,28.59,29.48,94.34,0.92,0.96,0.99
404727,韋斯咸,西布朗,2010-11-11 03:45,2-2,20,10,伟德,2.37,3.2,2.87,38.96,28.86,32.18,92.34,2.3,3.5,3.2,42.09,27.66,30.25,96.81,0.94,1.02,0.99
404732,愛華頓,保頓,2010-11-11 04:00,1-1,11,8,bet 365,1.57,3.75,6.5,60.23,25.22,14.55,94.56,1.61,3.75,6,58.9,25.29,15.81,94.83,0.93,0.98,1.02
404732,愛華頓,保頓,2010-11-11 04:00,1-1,11,8,立博,1.66,3.3,4.5,53.42,26.87,19.71,88.68,1.66,3.5,5.5,56.3,26.7,16.99,93.46,0.96,0.91,0.94
404732,愛華頓,保頓,2010-11-11 04:00,1-1,11,8,威廉希尔,1.57,3.5,5.0,56.74,25.45,17.81,89.08,1.61,3.75,5.5,58.07,24.93,17,93.49,0.93,0.98,0.94
404732,愛華頓,保頓,2010-11-11 04:00,1-1,11,8,伟德,1.57,3.6,6.0,58.9,25.69,15.41,92.47,1.61,3.8,6,59.1,25.04,15.86,95.15,0.93,0.99,1.02
404733,曼城,曼聯,2010-11-11 04:00,0-0,4,2,bet 365,2.87,3.25,2.5,32.99,29.13,37.87,94.68,2.75,3.2,2.62,34.38,29.54,36.08,94.55,0.99,0.93,0.89
404733,曼城,曼聯,2010-11-11 04:00,0-0,4,2,立博,2.6,3.2,2.37,34.37,27.93,37.71,89.36,2.62,3.3,2.62,35.79,28.42,35.79,93.77,0.94,0.96,0.89
404733,曼城,曼聯,2010-11-11 04:00,0-0,4,2,威廉希尔,2.5,3.1,2.5,35.63,28.74,35.63,89.08,2.6,3.2,2.7,36.03,29.27,34.7,93.68,0.94,0.93,0.92
404733,曼城,曼聯,2010-11-11 04:00,0-0,4,2,伟德,2.87,3.2,2.4,32.33,29.0,38.67,92.79,2.87,3.3,2.62,33.73,29.33,36.94,96.81,1.03,0.96,0.89
404735,阿士東維拉,曼聯,2010-11-13 20:45,2-2,10,2,bet 365,3.75,3.5,1.83,24.27,26.0,49.73,91.01,5.5,3.6,1.66,17.12,26.16,56.72,94.16,1.1,0.97,0.88
404735,阿士東維拉,曼聯,2010-11-13 20:45,2-2,10,2,立博,4.33,3.2,1.72,20.53,27.78,51.69,88.89,4.5,3.75,1.72,20.76,24.92,54.32,93.42,0.9,1.01,0.91
404735,阿士東維拉,曼聯,2010-11-13 20:45,2-2,10,2,威廉希尔,4.5,3.4,1.83,20.91,27.67,51.42,94.09,5,3.1,1.83,18.71,30.18,51.12,93.55,1.0,0.84,0.97
404735,阿士東維拉,曼聯,2010-11-13 20:45,2-2,10,2,伟德,4.0,3.5,1.83,23.1,26.4,50.5,92.4,6,3.6,1.72,16.25,27.08,56.68,97.5,1.2,0.97,0.91
404739,紐卡素,富咸,2010-11-13 23:00,0-0,5,15,bet 365,1.85,3.4,3.8,49.24,26.79,23.97,91.09,2,3.25,4,47.27,29.09,23.64,94.54,0.96,0.91,0.96
404739,紐卡素,富咸,2010-11-13 23:00,0-0,5,15,立博,1.8,3.3,3.75,49.37,26.93,23.7,88.87,1.9,3.4,4,49.17,27.48,23.36,93.42,0.91,0.95,0.96
