比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
1247754,托特纳姆热刺,莱切斯特城,2016-10-29 22:00,1-1,5,12,伟德,1.65,4.0,5.75,58.84,24.27,16.89,97.09,1.65,4,6,59.26,24.44,16.3,97.78,0.98,0.95,1.0
1247754,托特纳姆热刺,莱切斯特城,2016-10-29 22:00,1-1,5,12,威廉希尔,1.55,3.75,4.8,57.6,23.81,18.6,89.27,1.61,4,6,59.85,24.09,16.06,96.36,0.96,0.95,1.0
1247754,托特纳姆热刺,莱切斯特城,2016-10-29 22:00,1-1,5,12,立博,1.67,3.8,5.0,56.39,24.78,18.83,94.17,1.6,4.2,6,60.69,23.12,16.18,97.11,0.96,0.99,1.0
1247754,托特纳姆热刺,莱切斯特城,2016-10-29 22:00,1-1,5,12,bet 365,1.61,3.75,5.5,58.07,24.93,17.0,93.49,1.61,4.2,6,60.54,23.21,16.25,97.48,0.96,0.99,1.0
1247750,米德尔斯堡,伯恩茅斯,2016-10-29 22:00,2-0,17,10,伟德,2.45,3.3,3.0,39.08,29.01,31.91,95.74,2.55,3.2,3.12,38.25,30.48,31.26,97.54,0.97,0.99,0.97
1247750,米德尔斯堡,伯恩茅斯,2016-10-29 22:00,2-0,17,10,威廉希尔,2.4,3.0,2.7,37.19,29.75,33.06,89.26,2.45,3.1,3.2,39.12,30.92,29.95,95.85,0.93,0.95,0.99
1247750,米德尔斯堡,伯恩茅斯,2016-10-29 22:00,2-0,17,10,立博,2.4,3.25,2.9,38.97,28.78,32.25,93.53,2.6,3.1,3.1,37.35,31.33,31.33,97.11,0.99,0.95,0.96
1247750,米德尔斯堡,伯恩茅斯,2016-10-29 22:00,2-0,17,10,bet 365,2.6,3.1,2.8,36.14,30.31,33.56,93.96,2.5,3.2,3.2,39.02,30.49,30.49,97.56,0.95,0.99,0.99
1247755,沃特福德,赫尔城,2016-10-29 22:00,1-0,9,18,伟德,1.8,3.4,4.33,51.41,27.22,21.37,92.54,1.73,3.75,5.75,56.75,26.18,17.07,98.17,0.96,0.98,1.05
1247755,沃特福德,赫尔城,2016-10-29 22:00,1-0,9,18,威廉希尔,1.65,3.5,4.4,54.16,25.53,20.31,89.36,1.75,3.5,5.5,55,27.5,17.5,96.25,0.97,0.92,1.0
1247755,沃特福德,赫尔城,2016-10-29 22:00,1-0,9,18,立博,1.8,3.6,4.33,52.2,26.1,21.7,93.96,1.7,3.75,5.5,56.74,25.72,17.54,96.46,0.94,0.98,1.0
1247755,沃特福德,赫尔城,2016-10-29 22:00,1-0,9,18,bet 365,1.66,3.75,5.0,56.35,24.94,18.71,93.54,1.72,3.75,5.5,56.45,25.89,17.65,97.1,0.96,0.98,1.0
1247747,水晶宫,利物浦,2016-10-30 00:30,2-4,11,3,伟德,5.0,3.6,1.75,19.06,26.48,54.46,95.31,4.8,4.2,1.73,20.34,23.24,56.42,97.61,0.94,1.03,0.97
1247747,水晶宫,利物浦,2016-10-30 00:30,2-4,11,3,威廉希尔,4.33,3.75,1.61,20.64,23.84,55.52,89.39,5,3.8,1.75,19.33,25.44,55.23,96.66,0.98,0.93,0.98
1247747,水晶宫,利物浦,2016-10-30 00:30,2-4,11,3,立博,4.5,3.8,1.73,20.9,24.75,54.36,94.04,5,4,1.7,19.26,24.08,56.66,96.32,0.98,0.98,0.95
1247747,水晶宫,利物浦,2016-10-30 00:30,2-4,11,3,bet 365,4.5,3.75,1.72,20.76,24.92,54.32,93.43,5.5,4,1.66,17.58,24.17,58.25,96.69,1.08,0.98,0.93
1247748,埃弗顿,西汉姆联,2016-10-30 21:30,2-0,6,16,伟德,1.8,3.5,4.75,52.82,27.16,20.02,95.08,1.85,3.9,4.5,53.04,25.16,21.8,98.12,0.96,1.01,1.01
1247748,埃弗顿,西汉姆联,2016-10-30 21:30,2-0,6,16,威廉希尔,1.73,3.6,3.8,51.66,24.82,23.52,89.37,1.91,3.5,4.5,50.76,27.7,21.54,96.95,0.99,0.91,1.01
1247748,埃弗顿,西汉姆联,2016-10-30 21:30,2-0,6,16,立博,1.75,3.8,4.33,53.63,24.7,21.67,93.85,1.91,3.6,4.33,50.72,26.91,22.37,96.87,0.99,0.93,0.97
1247748,埃弗顿,西汉姆联,2016-10-30 21:30,2-0,6,16,bet 365,1.72,3.75,4.5,54.32,24.92,20.76,93.43,1.85,3.75,4.5,52.51,25.9,21.59,97.14,0.96,0.97,1.01
1247751,南安普敦,切尔西,2016-10-30 23:59,0-2,9,5,伟德,4.2,3.4,1.95,22.78,28.14,49.07,95.69,3,3.4,2.5,32.44,28.63,38.93,97.33,0.92,0.98,1.01
1247751,南安普敦,切尔西,2016-10-30 23:59,0-2,9,5,威廉希尔,3.1,3.1,2.1,28.77,28.77,42.47,89.18,3.3,3.1,2.4,29.07,30.95,39.98,95.94,1.01,0.89,0.97
1247751,南安普敦,切尔西,2016-10-30 23:59,0-2,9,5,立博,4.0,3.6,1.85,23.4,26.0,50.6,93.61,3.2,3.3,2.4,30.28,29.36,40.37,96.88,0.98,0.95,0.97
1247751,南安普敦,切尔西,2016-10-30 23:59,0-2,9,5,bet 365,3.3,3.4,2.15,28.53,27.69,43.79,94.14,3.1,3.4,2.45,31.48,28.7,39.83,97.57,0.95,0.98,0.99
1247752,斯托克城,斯旺西,2016-11-01 04:00,3-1,17,19,伟德,1.95,3.3,4.0,48.11,28.43,23.46,93.82,2.05,3.6,3.8,47.42,27,25.58,97.21,0.96,0.99,0.97
1247752,斯托克城,斯旺西,2016-11-01 04:00,3-1,17,19,威廉希尔,1.95,3.6,4.0,49.28,26.69,24.02,96.1,2.1,3.5,3.6,45.8,27.48,26.72,96.18,0.99,0.96,0.92
1247752,斯托克城,斯旺西,2016-11-01 04:00,3-1,17,19,立博,1.85,3.6,4.0,50.6,26.0,23.4,93.61,2.1,3.5,3.75,46.3,27.78,25.93,97.22,0.99,0.96,0.96
1247752,斯托克城,斯旺西,2016-11-01 04:00,3-1,17,19,bet 365,1.9,3.5,4.0,49.56,26.9,23.54,94.16,2.05,3.6,3.9,47.73,27.18,25.09,97.85,0.96,0.99,1.0
1247758,伯恩茅斯,桑德兰,2016-11-05 23:00,1-2,10,20,伟德,1.7,3.8,5.5,56.93,25.47,17.6,96.79,1.62,4.2,6,60.4,23.3,16.31,97.84,0.96,0.99,1.04
1247758,伯恩茅斯,桑德兰,2016-11-05 23:00,1-2,10,20,威廉希尔,1.67,3.8,5.0,56.39,24.78,18.83,94.17,1.61,4.2,5.5,59.66,22.87,17.47,96.06,0.95,0.99,0.95
1247758,伯恩茅斯,桑德兰,2016-11-05 23:00,1-2,10,20,立博,1.67,3.8,4.75,55.83,24.54,19.63,93.24,1.62,4.2,5.5,59.51,22.96,17.53,96.41,0.96,0.99,0.95
1247758,伯恩茅斯,桑德兰,2016-11-05 23:00,1-2,10,20,bet 365,1.66,3.5,5.5,56.3,26.7,16.99,93.46,1.61,4.33,5.75,60.54,22.51,16.95,97.47,0.95,1.02,0.99
1247764,曼彻斯特城,米德尔斯堡,2016-11-05 23:00,1-1,1,15,伟德,1.25,6.0,13.0,76.66,15.97,7.37,95.82,1.22,7,15,79.64,13.88,6.48,97.16,0.96,1.03,1.03
1247764,曼彻斯特城,米德尔斯堡,2016-11-05 23:00,1-1,1,15,威廉希尔,1.22,6.0,13.0,77.09,15.68,7.23,94.05,1.22,6.5,13,78.03,14.65,7.32,95.2,0.96,0.96,0.89
1247764,曼彻斯特城,米德尔斯堡,2016-11-05 23:00,1-1,1,15,立博,1.25,5.75,11.0,75.13,16.33,8.54,93.91,1.22,6.5,15,78.8,14.79,6.41,96.14,0.96,0.96,1.03
1247764,曼彻斯特城,米德尔斯堡,2016-11-05 23:00,1-1,1,15,bet 365,1.25,5.5,12.0,75.11,17.07,7.82,93.88,1.25,6.5,15,78.39,15.08,6.53,97.99,0.98,0.96,1.03
1247766,西汉姆联,斯托克城,2016-11-05 23:00,1-1,17,12,伟德,2.2,3.5,3.4,43.94,27.62,28.43,96.68,2.1,3.5,3.75,46.3,27.78,25.93,97.22,0.99,0.96,0.96
1247766,西汉姆联,斯托克城,2016-11-05 23:00,1-1,17,12,威廉希尔,1.95,3.6,3.75,48.5,26.27,25.22,94.58,2.05,3.4,3.75,46.52,28.05,25.43,95.37,0.97,0.93,0.96
1247766,西汉姆联,斯托克城,2016-11-05 23:00,1-1,17,12,立博,2.15,3.5,3.2,43.74,26.87,29.39,94.04,2,3.5,4,48.28,27.59,24.14,96.55,0.94,0.96,1.02
1247766,西汉姆联,斯托克城,2016-11-05 23:00,1-1,17,12,bet 365,2.15,3.4,3.25,43.59,27.57,28.84,93.73,2.05,3.5,3.9,47.36,27.74,24.9,97.09,0.97,0.96,1.0
1247759,伯恩利,水晶宫,2016-11-05 23:00,3-2,14,13,伟德,3.3,3.25,2.38,29.39,29.85,40.76,97.0,3.4,3.25,2.38,28.78,30.11,41.11,97.85,0.98,0.96,0.99
1247759,伯恩利,水晶宫,2016-11-05 23:00,3-2,14,13,威廉希尔,3.2,3.2,2.3,29.49,29.49,41.03,94.36,3.4,3.25,2.25,28.11,29.41,42.48,95.58,0.98,0.96,0.93
1247759,伯恩利,水晶宫,2016-11-05 23:00,3-2,14,13,立博,3.2,3.25,2.3,29.62,29.17,41.21,94.79,3.4,3.25,2.3,28.37,29.68,41.94,96.47,0.98,0.96,0.95
1247759,伯恩利,水晶宫,2016-11-05 23:00,3-2,14,13,bet 365,2.9,3.3,2.4,32.39,28.47,39.14,93.94,3.5,3.3,2.3,27.91,29.61,42.48,97.7,1.01,0.98,0.95
1247760,切尔西,埃弗顿,2016-11-06 01:30,5-0,4,6,伟德,1.67,4.0,5.5,58.1,24.26,17.64,97.03,1.5,4.6,7.5,65.53,21.37,13.11,98.29,0.96,1.01,1.07
1247760,切尔西,埃弗顿,2016-11-06 01:30,5-0,4,6,威廉希尔,1.6,4.2,5.0,58.79,22.4,18.81,94.06,1.5,4.33,7.5,64.67,22.4,12.93,97,0.96,0.95,1.07
1247760,切尔西,埃弗顿,2016-11-06 01:30,5-0,4,6,立博,1.62,4.0,5.25,58.36,23.63,18.01,94.54,1.5,4.5,7,64.62,21.54,13.85,96.92,0.96,0.99,1.0
1247760,切尔西,埃弗顿,2016-11-06 01:30,5-0,4,6,bet 365,1.57,3.8,6.0,59.71,24.67,15.62,93.74,1.5,4.5,7.5,65.22,21.74,13.04,97.83,0.96,0.99,1.07
1247757,阿森纳,托特纳姆热刺,2016-11-06 20:00,1-1,3,5,伟德,2.05,3.6,3.75,47.26,26.91,25.83,96.88,1.95,3.5,4.1,49.19,27.41,23.4,95.93,0.96,0.95,0.97
1247757,阿森纳,托特纳姆热刺,2016-11-06 20:00,1-1,3,5,威廉希尔,2.05,3.6,3.4,46.03,26.21,27.75,94.37,2,3.2,4.33,47.92,29.95,22.13,95.84,0.98,0.87,1.02
1247757,阿森纳,托特纳姆热刺,2016-11-06 20:00,1-1,3,5,立博,2.0,3.6,3.4,46.65,25.91,27.44,93.29,1.95,3.5,4.2,49.47,27.56,22.97,96.47,0.96,0.95,0.99
1247757,阿森纳,托特纳姆热刺,2016-11-06 20:00,1-1,3,5,bet 365,2.05,3.5,3.4,45.69,26.76,27.55,93.66,1.95,3.6,4.2,49.85,27,23.15,97.21,0.96,0.98,0.99
1247763,利物浦,沃特福德,2016-11-06 22:15,6-1,4,7,伟德,1.33,4.6,8.0,68.71,19.87,11.42,91.39,1.29,6,12,75.61,16.26,8.13,97.54,0.98,0.97,0.98
1247763,利物浦,沃特福德,2016-11-06 22:15,6-1,4,7,威廉希尔,1.28,5.5,10.0,73.49,17.1,9.41,94.07,1.28,5.5,13,75.12,17.48,7.4,96.15,0.97,0.89,1.07
1247763,利物浦,沃特福德,2016-11-06 22:15,6-1,4,7,立博,1.3,5.5,10.0,73.19,17.3,9.51,95.14,1.25,6,12,76.19,15.87,7.94,95.24,0.95,0.97,0.98
1247763,利物浦,沃特福德,2016-11-06 22:15,6-1,4,7,bet 365,1.3,5.5,9.0,72.42,17.12,10.46,94.15,1.28,6,13,76.23,16.26,7.51,97.58,0.97,0.97,1.07
1247761,赫尔城,南安普敦,2016-11-06 22:15,2-1,18,10,伟德,5.25,3.6,1.75,18.32,26.72,54.96,96.18,6,3.7,1.7,16.26,26.36,57.38,97.54,1.03,0.96,0.97
1247761,赫尔城,南安普敦,2016-11-06 22:15,2-1,18,10,威廉希尔,6.0,3.6,1.61,15.64,26.07,58.29,93.85,6,3.5,1.73,16.17,27.73,56.1,97.05,1.03,0.91,0.99
1247761,赫尔城,南安普敦,2016-11-06 22:15,2-1,18,10,立博,4.5,3.6,1.75,20.74,25.93,53.33,93.33,5.75,3.8,1.67,16.79,25.4,57.81,96.54,0.98,0.98,0.95
1247761,赫尔城,南安普敦,2016-11-06 22:15,2-1,18,10,bet 365,5.5,3.6,1.66,17.12,26.16,56.72,94.16,5.75,3.8,1.7,16.96,25.67,57.37,97.53,0.98,0.98,0.97
1247765,斯旺西,曼彻斯特联,2016-11-06 23:00,1-3,19,8,伟德,7.5,4.3,1.5,12.91,22.52,64.56,96.85,5.5,4,1.7,17.82,24.51,57.67,98.03,1.02,0.99,0.96
1247765,斯旺西,曼彻斯特联,2016-11-06 23:00,1-3,19,8,威廉希尔,5.0,4.0,1.65,18.94,23.67,57.39,94.69,5.5,3.5,1.73,17.39,27.33,55.28,95.64,1.02,0.87,0.98
1247765,斯旺西,曼彻斯特联,2016-11-06 23:00,1-3,19,8,立博,6.5,4.33,1.48,14.51,21.78,63.71,94.3,5.25,3.9,1.7,18.4,24.77,56.83,96.61,0.97,0.97,0.96
1247765,斯旺西,曼彻斯特联,2016-11-06 23:00,1-3,19,8,bet 365,6.5,3.8,1.53,14.37,24.58,61.05,93.41,5.25,4,1.7,18.52,24.3,57.18,97.21,0.97,0.99,0.96
1247762,莱切斯特城,西布罗姆维奇,2016-11-07 00:30,1-2,13,17,伟德,1.87,3.5,4.75,51.87,27.71,20.42,96.99,1.73,3.7,5.75,56.55,26.44,17.01,97.83,0.96,0.98,1.02
1247762,莱切斯特城,西布罗姆维奇,2016-11-07 00:30,1-2,13,17,威廉希尔,1.8,3.4,4.75,52.4,27.74,19.86,94.32,1.75,3.5,6,55.81,27.91,16.28,97.67,0.97,0.93,1.07
1247762,莱切斯特城,西布罗姆维奇,2016-11-07 00:30,1-2,13,17,立博,1.85,3.4,4.33,50.73,27.6,21.67,93.84,1.73,3.6,5.5,55.71,26.77,17.52,96.37,0.96,0.96,0.98
1247762,莱切斯特城,西布罗姆维奇,2016-11-07 00:30,1-2,13,17,bet 365,1.8,3.5,4.5,52.24,26.87,20.9,94.03,1.72,3.7,5.75,56.69,26.35,16.96,97.51,0.96,0.98,1.02
1247769,曼彻斯特联,阿森纳,2016-11-19 20:30,1-1,6,4,伟德,2.6,3.4,2.7,36.66,28.04,35.3,95.32,2.55,3.3,3,38.13,29.46,32.41,97.23,0.98,0.97,0.97
1247769,曼彻斯特联,阿森纳,2016-11-19 20:30,1-1,6,4,威廉希尔,2.6,3.4,2.62,36.27,27.74,35.99,94.3,2.5,3.2,3,38.25,29.88,31.87,95.62,0.96,0.94,0.97
1247769,曼彻斯特联,阿森纳,2016-11-19 20:30,1-1,6,4,立博,2.5,3.4,2.62,37.18,27.34,35.48,92.95,2.5,3.2,3.1,38.64,30.19,31.16,96.61,0.96,0.94,1.0
1247769,曼彻斯特联,阿森纳,2016-11-19 20:30,1-1,6,4,bet 365,2.7,3.4,2.6,35.3,28.04,36.66,95.32,2.5,3.3,3.1,39,29.55,31.45,97.5,0.96,0.97,1.0
1247771,南安普敦,利物浦,2016-11-19 23:00,0-0,10,1,伟德,3.25,3.4,2.3,29.68,28.37,41.94,96.47,3.12,3.5,2.38,31.23,27.84,40.94,97.43,0.95,0.98,0.99
1247771,南安普敦,利物浦,2016-11-19 23:00,0-0,10,1,威廉希尔,3.3,3.4,2.15,28.53,27.69,43.79,94.14,3.1,3.4,2.37,31.06,28.32,40.62,96.28,0.94,0.95,0.99
1247771,南安普敦,利物浦,2016-11-19 23:00,0-0,10,1,立博,3.0,3.4,2.25,31.1,27.44,41.46,93.29,3.1,3.5,2.3,30.93,27.39,41.68,95.87,0.94,0.98,0.96
1247771,南安普敦,利物浦,2016-11-19 23:00,0-0,10,1,bet 365,3.2,3.4,2.2,29.45,27.72,42.83,94.24,3.25,3.5,2.3,29.93,27.79,42.29,97.26,0.99,0.98,0.96
1247767,水晶宫,曼彻斯特城,2016-11-19 23:00,1-2,16,3,伟德,6.0,4.33,1.57,16.11,22.32,61.57,96.66,7.5,5,1.45,13.03,19.55,67.42,97.75,1.07,1.04,0.94
1247767,水晶宫,曼彻斯特城,2016-11-19 23:00,1-2,16,3,威廉希尔,5.5,4.33,1.55,17.19,21.83,60.98,94.52,7,4.8,1.44,13.66,19.92,66.41,95.64,1.0,1.0,0.93
1247767,水晶宫,曼彻斯特城,2016-11-19 23:00,1-2,16,3,立博,6.0,4.5,1.5,15.79,21.05,63.16,94.74,7,4.8,1.45,13.73,20.02,66.26,96.08,1.0,1.0,0.94
1247767,水晶宫,曼彻斯特城,2016-11-19 23:00,1-2,16,3,bet 365,7.0,4.0,1.5,13.48,23.6,62.92,94.38,7,5.25,1.45,13.96,18.62,67.42,97.75,1.0,1.09,0.94
1247775,沃特福德,莱切斯特城,2016-11-19 23:00,2-1,8,14,伟德,2.75,3.25,2.8,35.36,29.92,34.73,97.23,2.88,3.4,2.62,33.94,28.75,37.31,97.75,0.98,1.0,0.96
1247775,沃特福德,莱切斯特城,2016-11-19 23:00,2-1,8,14,威廉希尔,2.8,3.3,2.5,33.69,28.58,37.73,94.32,2.87,3.4,2.5,33.42,28.21,38.37,95.92,0.98,1.0,0.91
1247775,沃特福德,莱切斯特城,2016-11-19 23:00,2-1,8,14,立博,2.7,3.2,2.62,34.79,29.36,35.85,93.94,3,3.25,2.5,32.02,29.56,38.42,96.06,1.02,0.96,0.91
1247775,沃特福德,莱切斯特城,2016-11-19 23:00,2-1,8,14,bet 365,2.75,3.3,2.6,34.59,28.82,36.59,95.12,3,3.4,2.5,32.44,28.63,38.93,97.33,1.02,1.0,0.91
1247773,桑德兰,赫尔城,2016-11-19 23:00,3-0,20,18,伟德,2.05,3.3,3.75,46.13,28.66,25.22,94.56,2.2,3.4,3.6,44.28,28.65,27.06,97.42,0.98,0.99,0.94
1247773,桑德兰,赫尔城,2016-11-19 23:00,3-0,20,18,威廉希尔,2.15,3.25,3.5,43.94,29.07,26.99,94.47,2.25,3.3,3.4,42.67,29.09,28.24,96.01,1.0,0.96,0.89
1247773,桑德兰,赫尔城,2016-11-19 23:00,3-0,20,18,立博,2.15,3.3,3.4,43.79,28.53,27.69,94.14,2.25,3.3,3.5,43.02,29.33,27.65,96.79,1.0,0.96,0.92
1247773,桑德兰,赫尔城,2016-11-19 23:00,3-0,20,18,bet 365,2.05,3.3,3.6,45.65,28.36,25.99,93.58,2.25,3.3,3.6,43.35,29.56,27.09,97.54,1.0,0.96,0.94
1247772,斯托克城,伯恩茅斯,2016-11-19 23:00,0-1,12,13,伟德,2.15,3.3,3.75,44.95,29.28,25.77,96.64,2.25,3.5,3.4,43.39,27.89,28.71,97.63,0.97,0.99,0.98
1247772,斯托克城,伯恩茅斯,2016-11-19 23:00,0-1,12,13,威廉希尔,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2.15,3.4,3.5,44.51,28.15,27.34,95.7,0.92,0.97,1.0
1247772,斯托克城,伯恩茅斯,2016-11-19 23:00,0-1,12,13,立博,2.15,3.3,3.4,43.79,28.53,27.69,94.14,2.15,3.5,3.5,44.87,27.56,27.56,96.47,0.92,0.99,1.0
1247772,斯托克城,伯恩茅斯,2016-11-19 23:00,0-1,12,13,bet 365,2.3,3.4,3.0,40.93,27.69,31.38,94.14,2.15,3.5,3.6,45.22,27.78,27.01,97.22,0.92,0.99,1.03
1247768,埃弗顿,斯旺西,2016-11-19 23:00,1-1,7,19,伟德,1.57,4.2,6.5,61.91,23.14,14.95,97.19,1.6,4.3,6,61.02,22.71,16.27,97.63,0.98,0.97,0.96
1247768,埃弗顿,斯旺西,2016-11-19 23:00,1-1,7,19,威廉希尔,1.6,4.2,5.0,58.79,22.4,18.81,94.06,1.55,4.2,6.5,62.21,22.96,14.83,96.42,0.95,0.95,1.04
1247768,埃弗顿,斯旺西,2016-11-19 23:00,1-1,7,19,立博,1.53,4.2,6.0,61.76,22.5,15.75,94.49,1.53,4.33,6.5,62.94,22.24,14.82,96.3,0.94,0.98,1.04
1247768,埃弗顿,斯旺西,2016-11-19 23:00,1-1,7,19,bet 365,1.5,4.0,7.0,62.92,23.6,13.48,94.38,1.57,4.33,6.25,61.97,22.47,15.57,97.29,0.96,0.98,1.0
1247774,托特纳姆热刺,西汉姆联,2016-11-20 01:30,3-2,5,17,伟德,1.62,4.0,6.25,60.09,24.34,15.58,97.34,1.5,4.6,7,64.92,21.17,13.91,97.38,0.96,1.01,1.0
1247774,托特纳姆热刺,西汉姆联,2016-11-20 01:30,3-2,5,17,威廉希尔,1.55,4.0,6.0,60.76,23.54,15.7,94.18,1.55,4.4,6,62.09,21.87,16.04,96.24,0.99,0.96,0.86
1247774,托特纳姆热刺,西汉姆联,2016-11-20 01:30,3-2,5,17,立博,1.67,3.8,5.0,56.39,24.78,18.83,94.17,1.53,4.33,6.5,62.94,22.24,14.82,96.3,0.98,0.95,0.93
1247774,托特纳姆热刺,西汉姆联,2016-11-20 01:30,3-2,5,17,bet 365,1.57,4.0,6.0,60.45,23.73,15.82,94.91,1.53,4.5,6.5,63.48,21.58,14.94,97.12,0.98,0.98,0.93
1247770,米德尔斯堡,切尔西,2016-11-20 23:59,0-1,15,3,伟德,7.5,3.8,1.55,12.8,25.26,61.94,96.0,7.5,4.5,1.5,13.04,21.74,65.22,97.83,1.07,1.02,0.95
1247770,米德尔斯堡,切尔西,2016-11-20 23:59,0-1,15,3,威廉希尔,7.0,4.0,1.5,13.48,23.6,62.92,94.38,6.5,4.2,1.53,14.71,22.77,62.51,95.64,0.92,0.95,0.97
1247770,米德尔斯堡,切尔西,2016-11-20 23:59,0-1,15,3,立博,6.5,3.8,1.55,14.48,24.78,60.74,94.15,7,4.5,1.5,13.85,21.54,64.62,96.92,0.99,1.02,0.95
1247770,米德尔斯堡,切尔西,2016-11-20 23:59,0-1,15,3,bet 365,7.0,4.0,1.5,13.48,23.6,62.92,94.38,7.5,4.5,1.5,13.04,21.74,65.22,97.83,1.07,1.02,0.95
1247776,西布罗姆维奇,伯恩利,2016-11-22 04:00,4-0,12,11,伟德,1.62,3.7,5.75,58.15,25.46,16.38,94.21,1.95,3.4,4.6,50.06,28.71,21.22,97.62,0.98,0.98,0.97
1247776,西布罗姆维奇,伯恩利,2016-11-22 04:00,4-0,12,11,威廉希尔,1.95,3.25,4.2,48.44,29.07,22.49,94.46,1.95,3.2,4.75,49.51,30.17,20.32,96.54,0.98,0.92,1.0
1247776,西布罗姆维奇,伯恩利,2016-11-22 04:00,4-0,12,11,立博,1.91,3.3,4.0,48.63,28.15,23.22,92.89,1.9,3.3,4.8,50.72,29.2,20.08,96.37,0.95,0.95,1.01
1247776,西布罗姆维奇,伯恩利,2016-11-22 04:00,4-0,12,11,bet 365,1.95,3.3,4.0,48.11,28.43,23.46,93.82,1.9,3.4,4.75,51.05,28.53,20.42,97,0.95,0.98,1.0
1247778,伯恩利,曼彻斯特城,2016-11-26 20:30,1-2,12,3,伟德,9.0,4.8,1.4,10.75,20.15,69.1,96.74,13,6.5,1.25,7.46,14.93,77.61,97.01,1.19,1.03,0.94
1247778,伯恩利,曼彻斯特城,2016-11-26 20:30,1-2,12,3,威廉希尔,9.0,5.0,1.33,10.45,18.81,70.73,94.07,11,6.5,1.25,8.7,14.73,76.57,95.72,1.01,1.03,0.94
1247778,伯恩利,曼彻斯特城,2016-11-26 20:30,1-2,12,3,立博,8.0,4.75,1.36,11.67,19.66,68.67,93.39,12,6.5,1.25,8.03,14.83,77.13,96.42,1.1,1.03,0.94
1247778,伯恩利,曼彻斯特城,2016-11-26 20:30,1-2,12,3,bet 365,8.0,5.25,1.33,11.71,17.85,70.44,93.69,12,7,1.25,8.12,13.92,77.96,97.45,1.1,1.11,0.94
1247780,赫尔城,西布罗姆维奇,2016-11-26 23:00,1-1,18,9,伟德,2.8,3.25,2.75,34.73,29.92,35.36,97.23,2.9,3.2,2.75,33.77,30.61,35.62,97.95,0.98,0.99,0.97
1247780,赫尔城,西布罗姆维奇,2016-11-26 23:00,1-1,18,9,威廉希尔,2.87,3.2,2.5,32.84,29.46,37.7,94.26,2.8,3.1,2.8,34.44,31.11,34.44,96.44,0.95,0.96,0.99
1247780,赫尔城,西布罗姆维奇,2016-11-26 23:00,1-1,18,9,立博,2.7,3.2,2.62,34.79,29.36,35.85,93.94,2.8,3.2,2.75,34.56,30.24,35.19,96.78,0.95,0.99,0.97
1247780,赫尔城,西布罗姆维奇,2016-11-26 23:00,1-1,18,9,bet 365,2.7,3.2,2.62,34.79,29.36,35.85,93.94,2.87,3.1,2.8,33.89,31.37,34.74,97.26,0.97,0.96,0.99
1247781,莱切斯特城,米德尔斯堡,2016-11-26 23:00,2-2,14,15,伟德,1.95,3.5,4.2,49.47,27.56,22.97,96.47,1.87,3.5,4.8,51.98,27.77,20.25,97.2,0.97,0.96,1.0
1247781,莱切斯特城,米德尔斯堡,2016-11-26 23:00,2-2,14,15,威廉希尔,1.95,3.4,4.0,48.52,27.83,23.65,94.61,1.91,3.4,4.5,50.35,28.28,21.37,96.16,0.99,0.93,0.93
1247781,莱切斯特城,米德尔斯堡,2016-11-26 23:00,2-2,14,15,立博,1.75,3.6,4.5,53.33,25.93,20.74,93.33,1.91,3.4,4.5,50.35,28.28,21.37,96.16,0.99,0.93,0.93
1247781,莱切斯特城,米德尔斯堡,2016-11-26 23:00,2-2,14,15,bet 365,1.9,3.4,4.0,49.17,27.48,23.36,93.42,1.95,3.4,4.5,49.83,28.58,21.59,97.17,1.01,0.93,0.93
1247785,斯旺西,水晶宫,2016-11-26 23:00,5-4,20,16,伟德,2.62,3.4,2.8,36.95,28.47,34.58,96.81,2.55,3.4,3,38.46,28.85,32.69,98.08,0.95,0.99,1.01
1247785,斯旺西,水晶宫,2016-11-26 23:00,5-4,20,16,威廉希尔,2.6,3.4,2.62,36.27,27.74,35.99,94.3,2.6,3.25,2.87,36.96,29.56,33.48,96.09,0.96,0.95,0.97
1247785,斯旺西,水晶宫,2016-11-26 23:00,5-4,20,16,立博,2.5,3.3,2.7,37.26,28.23,34.5,93.16,2.6,3.3,2.88,37.17,29.28,33.55,96.63,0.96,0.96,0.97
1247785,斯旺西,水晶宫,2016-11-26 23:00,5-4,20,16,bet 365,2.62,3.25,2.62,35.64,28.73,35.64,93.37,2.7,3.3,2.8,35.94,29.4,34.66,97.04,1.0,0.96,0.94
1247782,利物浦,桑德兰,2016-11-26 23:00,2-0,2,19,伟德,1.2,7.0,19.0,81.0,13.89,5.12,97.2,1.2,7.5,17,81.26,13,5.74,97.51,0.98,0.91,1.03
1247782,利物浦,桑德兰,2016-11-26 23:00,2-0,2,19,威廉希尔,1.15,7.5,17.0,81.9,12.56,5.54,94.19,1.18,8,15,81.55,12.03,6.42,96.23,0.97,0.97,0.91
