比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
561253,諾域治,布力般流浪,2011-10-29 22:00,3-3,8,20,威廉希尔,1.95,3.2,3.4,45.81,27.92,26.27,89.33,2.05,3.2,3.75,45.72,29.29,24.99,93.73,0.98,0.9,0.94
561253,諾域治,布力般流浪,2011-10-29 22:00,3-3,8,20,伟德,2.25,3.3,3.25,42.12,28.72,29.16,94.77,1.95,3.6,4.2,49.85,27,23.15,97.21,0.94,1.01,1.05
561255,新特蘭,阿士東維拉,2011-10-29 22:00,2-2,14,11,bet 365,2.2,3.3,3.25,42.67,28.45,28.88,93.87,1.9,3.4,4.2,49.72,27.79,22.49,94.47,0.84,0.99,1.13
561255,新特蘭,阿士東維拉,2011-10-29 22:00,2-2,14,11,立博,2.37,3.25,2.62,37.97,27.69,34.34,89.99,2,3.2,4,47.06,29.41,23.53,94.12,0.88,0.93,1.08
561255,新特蘭,阿士東維拉,2011-10-29 22:00,2-2,14,11,威廉希尔,2.15,3.0,3.1,41.49,29.73,28.78,89.2,2,3.3,3.75,46.74,28.33,24.93,93.48,0.88,0.96,1.01
561255,新特蘭,阿士東維拉,2011-10-29 22:00,2-2,14,11,伟德,2.5,3.3,2.87,38.04,28.82,33.14,95.1,1.95,3.4,4.33,49.41,28.34,22.25,96.35,0.86,0.99,1.17
561256,史雲斯,保頓,2011-10-29 22:00,3-1,15,18,bet 365,2.1,3.4,3.4,44.74,27.63,27.63,93.95,2,3.3,4,47.48,28.78,23.74,94.96,0.9,0.92,1.08
561256,史雲斯,保頓,2011-10-29 22:00,3-1,15,18,立博,2.25,3.3,2.8,40.24,27.43,32.33,90.54,2.1,3.4,3.5,45.09,27.85,27.06,94.69,0.94,0.95,0.95
561256,史雲斯,保頓,2011-10-29 22:00,3-1,15,18,威廉希尔,1.95,3.2,3.4,45.81,27.92,26.27,89.33,2.05,3.3,3.6,45.65,28.36,25.99,93.58,0.92,0.92,0.97
561256,史雲斯,保頓,2011-10-29 22:00,3-1,15,18,伟德,2.3,3.4,3.1,41.35,27.97,30.68,95.1,2.1,3.4,3.8,46.08,28.46,25.46,96.77,0.94,0.95,1.03
561259,韋根,富咸,2011-10-29 22:00,0-2,19,17,bet 365,2.75,3.2,2.6,34.28,29.46,36.26,94.27,3,3.3,2.4,31.65,28.78,39.57,94.95,0.99,0.96,0.91
561259,韋根,富咸,2011-10-29 22:00,0-2,19,17,立博,2.5,3.25,2.5,36.11,27.78,36.11,90.28,2.8,3.3,2.5,33.69,28.58,37.73,94.33,0.92,0.96,0.95
561259,韋根,富咸,2011-10-29 22:00,0-2,19,17,威廉希尔,2.87,3.0,2.3,31.21,29.85,38.94,89.57,2.9,3.1,2.5,32.31,30.22,37.47,93.7,0.96,0.9,0.95
561259,韋根,富咸,2011-10-29 22:00,0-2,19,17,伟德,2.75,3.3,2.5,34.09,28.41,37.5,93.75,3.2,3.3,2.4,30.28,29.36,40.37,96.9,1.06,0.96,0.91
561252,曼城,狼隊,2011-10-29 22:00,3-1,1,16,bet 365,1.2,6.0,15.0,78.12,15.63,6.25,93.74,1.16,7,19,81.52,13.51,4.98,94.56,0.94,0.98,1.14
561252,曼城,狼隊,2011-10-29 22:00,3-1,1,16,立博,1.2,5.5,11.0,75.34,16.44,8.22,90.41,1.16,7,17,81.04,13.43,5.53,94.01,0.94,0.98,1.02
561252,曼城,狼隊,2011-10-29 22:00,3-1,1,16,威廉希尔,1.17,6.0,11.0,76.84,14.98,8.17,89.9,1.2,6,15,78.12,15.63,6.25,93.74,0.97,0.84,0.9
561252,曼城,狼隊,2011-10-29 22:00,3-1,1,16,伟德,1.25,5.5,12.0,75.11,17.07,7.82,93.89,1.18,8,19,82.67,12.19,5.13,97.55,0.96,1.12,1.14
561258,西布朗,利物浦,2011-10-30 00:30,0-2,12,6,bet 365,4.0,3.4,1.9,23.36,27.48,49.17,93.44,3.5,3.4,2.1,27.06,27.85,45.09,94.71,0.88,0.95,0.99
561258,西布朗,利物浦,2011-10-30 00:30,0-2,12,6,立博,3.6,3.3,1.9,25.09,27.37,47.54,90.32,3.75,3.25,2,24.82,28.64,46.54,93.07,0.94,0.91,0.94
561258,西布朗,利物浦,2011-10-30 00:30,0-2,12,6,威廉希尔,3.75,3.2,1.85,23.82,27.91,48.28,89.32,3.6,3,2.2,26.07,31.28,42.65,93.85,0.9,0.84,1.03
561258,西布朗,利物浦,2011-10-30 00:30,0-2,12,6,伟德,3.8,3.4,1.95,24.59,27.49,47.92,93.44,3.8,3.4,2.1,25.46,28.46,46.08,96.75,0.95,0.95,0.99
561257,熱刺,昆士柏流浪,2011-10-30 23:59,3-1,6,12,bet 365,1.36,4.33,10.0,68.96,21.66,9.38,93.79,1.36,5,8,69.35,18.86,11.79,94.32,0.92,1.0,0.88
561257,熱刺,昆士柏流浪,2011-10-30 23:59,3-1,6,12,立博,1.36,4.0,8.0,66.23,22.52,11.26,90.07,1.33,4.5,9,69.28,20.48,10.24,92.14,0.9,0.9,0.99
561257,熱刺,昆士柏流浪,2011-10-30 23:59,3-1,6,12,威廉希尔,1.35,4.4,6.5,66.03,20.26,13.71,89.14,1.4,4.5,8,67.29,20.93,11.78,94.21,0.95,0.9,0.88
561257,熱刺,昆士柏流浪,2011-10-30 23:59,3-1,6,12,伟德,1.4,4.4,9.0,67.85,21.59,10.56,94.99,1.4,5,9,69.66,19.5,10.84,97.52,0.95,1.0,0.99
561254,史篤城,紐卡素,2011-11-01 04:00,1-3,11,4,bet 365,2.2,3.2,3.5,43.18,29.68,27.14,95.0,2,3.25,4,47.27,29.09,23.64,94.54,0.9,0.94,1.04
561254,史篤城,紐卡素,2011-11-01 04:00,1-3,11,4,立博,2.2,3.3,2.87,41.1,27.4,31.5,90.42,2,3.3,3.75,46.74,28.33,24.93,93.48,0.9,0.96,0.98
561254,史篤城,紐卡素,2011-11-01 04:00,1-3,11,4,威廉希尔,2.05,3.1,3.25,43.63,28.85,27.52,89.44,2,3.25,4,47.27,29.09,23.64,94.54,0.9,0.94,1.04
561254,史篤城,紐卡素,2011-11-01 04:00,1-3,11,4,伟德,2.2,3.2,3.4,42.83,29.45,27.72,94.23,1.95,3.3,4.5,49.4,29.19,21.41,96.33,0.88,0.96,1.17
561267,紐卡素,愛華頓,2011-11-05 20:45,2-1,3,16,bet 365,2.3,3.25,3.2,41.21,29.17,29.62,94.78,2.5,3.1,3,37.88,30.55,31.57,94.7,1.03,0.9,0.9
561267,紐卡素,愛華頓,2011-11-05 20:45,2-1,3,16,立博,2.2,3.2,3.0,41.31,28.4,30.29,90.88,2.25,3.25,3.2,41.75,28.9,29.35,93.94,0.92,0.94,0.96
561267,紐卡素,愛華頓,2011-11-05 20:45,2-1,3,16,威廉希尔,2.15,3.1,3.0,41.49,28.78,29.73,89.2,2.4,3.2,3,39.22,29.41,31.37,94.13,0.98,0.93,0.9
561267,紐卡素,愛華頓,2011-11-05 20:45,2-1,3,16,伟德,2.4,3.3,3.0,39.57,28.78,31.65,94.97,2.5,3.25,3.12,38.9,29.93,31.17,97.25,1.03,0.94,0.94
561261,阿士東維拉,諾域治,2011-11-05 23:00,3-2,9,8,bet 365,1.8,3.6,4.5,52.63,26.32,21.05,94.73,1.9,3.4,4.2,49.72,27.79,22.49,94.47,0.97,0.92,0.92
561261,阿士東維拉,諾域治,2011-11-05 23:00,3-2,9,8,立博,1.72,3.4,4.33,52.55,26.58,20.87,90.39,1.83,3.4,4.5,51.42,27.67,20.91,94.1,0.93,0.92,0.99
561261,阿士東維拉,諾域治,2011-11-05 23:00,3-2,9,8,威廉希尔,1.8,3.3,3.8,49.53,27.01,23.46,89.15,1.85,3.3,4.5,50.72,28.43,20.85,93.83,0.94,0.89,0.99
561261,阿士東維拉,諾域治,2011-11-05 23:00,3-2,9,8,伟德,1.8,3.6,4.4,52.38,26.19,21.43,94.28,1.9,3.6,4.4,51.03,26.93,22.04,96.96,0.97,0.97,0.97
561262,布力般流浪,車路士,2011-11-05 23:00,0-1,18,4,bet 365,7.5,4.75,1.4,12.6,19.9,67.5,94.5,6,4.2,1.53,15.75,22.5,61.76,94.5,0.84,0.92,0.98
561262,布力般流浪,車路士,2011-11-05 23:00,0-1,18,4,立博,6.5,4.33,1.4,14.0,21.01,64.99,91.0,6.5,4,1.53,14.55,23.64,61.81,94.58,0.91,0.88,0.98
561262,布力般流浪,車路士,2011-11-05 23:00,0-1,18,4,威廉希尔,6.0,4.2,1.4,14.89,21.28,63.83,89.34,7,3.75,1.53,13.44,25.08,61.48,94.08,0.98,0.83,0.98
561262,布力般流浪,車路士,2011-11-05 23:00,0-1,18,4,伟德,7.5,4.33,1.44,12.59,21.81,65.59,94.43,6.5,4.33,1.57,15.06,22.6,62.34,97.89,0.91,0.95,1.0
561260,阿仙奴,西布朗,2011-11-05 23:00,3-0,7,13,bet 365,1.44,4.33,7.5,65.59,21.81,12.59,94.45,1.36,4.75,9,69.57,19.92,10.51,94.62,0.92,1.0,1.08
561260,阿仙奴,西布朗,2011-11-05 23:00,3-0,7,13,立博,1.4,4.0,7.0,64.52,22.58,12.9,90.33,1.33,4.5,10,70,20.69,9.31,93.1,0.9,0.95,1.2
561260,阿仙奴,西布朗,2011-11-05 23:00,3-0,7,13,威廉希尔,1.4,4.2,6.0,63.83,21.28,14.89,89.36,1.36,4.5,9,68.81,20.8,10.4,93.58,0.92,0.95,1.08
561260,阿仙奴,西布朗,2011-11-05 23:00,3-0,7,13,伟德,1.5,4.0,7.0,62.92,23.6,13.48,94.38,1.36,5,11,71.65,19.49,8.86,97.44,0.92,1.05,1.32
561266,曼聯,新特蘭,2011-11-05 23:00,1-0,2,14,bet 365,1.25,6.0,11.0,75.64,15.76,8.6,94.55,1.28,5.5,11,74.12,17.25,8.63,94.87,0.97,0.94,0.88
561266,曼聯,新特蘭,2011-11-05 23:00,1-0,2,14,立博,1.22,5.0,11.0,73.81,18.01,8.19,90.05,1.2,6,13,77.38,15.48,7.14,92.86,0.91,1.02,1.04
561266,曼聯,新特蘭,2011-11-05 23:00,1-0,2,14,威廉希尔,1.2,5.5,9.5,74.38,16.23,9.4,89.26,1.25,5.5,13,75.56,17.17,7.27,94.45,0.95,0.94,1.04
561266,曼聯,新特蘭,2011-11-05 23:00,1-0,2,14,伟德,1.22,6.0,13.0,77.09,15.68,7.23,94.05,1.28,6,12,75.76,16.16,8.08,96.97,0.97,1.02,0.96
561265,利物浦,史雲斯,2011-11-05 23:00,0-0,6,10,bet 365,1.28,5.5,10.0,73.49,17.1,9.41,94.07,1.3,5,12,73.08,19,7.92,95,0.95,0.95,1.08
561265,利物浦,史雲斯,2011-11-05 23:00,0-0,6,10,立博,1.28,4.5,10.0,70.8,20.14,9.06,90.62,1.28,5,11,72.87,18.65,8.48,93.27,0.93,0.95,0.99
561265,利物浦,史雲斯,2011-11-05 23:00,0-0,6,10,威廉希尔,1.28,4.6,8.0,69.53,19.35,11.12,89.0,1.3,5,11,72.56,18.87,8.58,94.33,0.95,0.95,0.99
561265,利物浦,史雲斯,2011-11-05 23:00,0-0,6,10,伟德,1.28,5.0,12.0,73.39,18.79,7.83,93.94,1.3,5.5,13,74.83,17.69,7.48,97.28,0.95,1.05,1.17
561268,昆士柏流浪,曼城,2011-11-06 01:30,2-3,12,1,bet 365,8.0,5.0,1.36,11.79,18.86,69.35,94.32,7.5,4.33,1.44,12.59,21.81,65.59,94.43,0.83,0.87,0.99
561268,昆士柏流浪,曼城,2011-11-06 01:30,2-3,12,1,立博,9.0,4.2,1.33,10.09,21.62,68.29,90.81,9,5,1.33,10.45,18.81,70.73,94.05,0.99,1.0,0.92
561268,昆士柏流浪,曼城,2011-11-06 01:30,2-3,12,1,威廉希尔,7.5,4.6,1.3,11.91,19.41,68.68,89.32,8.5,4.33,1.4,11.07,21.73,67.2,94.09,0.94,0.87,0.97
561268,昆士柏流浪,曼城,2011-11-06 01:30,2-3,12,1,伟德,9.5,4.4,1.36,9.86,21.28,68.86,93.67,8,4.6,1.4,11.83,20.57,67.6,94.64,0.88,0.92,0.97
561269,狼隊,韋根,2011-11-06 21:30,3-1,17,20,bet 365,1.9,3.4,4.2,49.72,27.79,22.49,94.47,1.83,3.5,4.5,51.83,27.1,21.08,94.85,0.92,0.98,0.99
561269,狼隊,韋根,2011-11-06 21:30,3-1,17,20,立博,1.9,3.25,3.6,47.34,27.68,24.98,89.95,1.83,3.4,4.5,51.42,27.67,20.91,94.1,0.92,0.95,0.99
561269,狼隊,韋根,2011-11-06 21:30,3-1,17,20,威廉希尔,1.85,3.2,3.75,48.28,27.91,23.82,89.32,1.85,3.4,4.33,50.73,27.6,21.67,93.85,0.93,0.95,0.95
561269,狼隊,韋根,2011-11-06 21:30,3-1,17,20,伟德,2.0,3.4,3.75,47.13,27.73,25.14,94.26,1.8,3.6,4.75,53.22,26.61,20.17,95.8,0.9,1.01,1.05
561263,保頓,史篤城,2011-11-06 23:00,5-0,19,11,bet 365,2.4,3.4,2.87,39.34,27.77,32.9,94.42,2.62,3.25,2.75,36.25,29.22,34.53,94.97,1.0,0.94,0.91
561263,保頓,史篤城,2011-11-06 23:00,5-0,19,11,立博,2.3,3.25,2.75,39.31,27.82,32.88,90.41,2.4,3.3,2.87,39.01,28.37,32.62,93.62,0.91,0.96,0.95
561263,保頓,史篤城,2011-11-06 23:00,5-0,19,11,威廉希尔,2.25,3.1,2.8,39.54,28.7,31.77,88.97,2.6,3.3,2.62,35.97,28.34,35.69,93.52,0.99,0.96,0.86
561263,保頓,史篤城,2011-11-06 23:00,5-0,19,11,伟德,2.4,3.3,2.87,39.01,28.37,32.62,93.62,2.62,3.4,2.75,36.72,28.3,34.98,96.21,1.0,0.99,0.91
561264,富咸,熱刺,2011-11-06 23:59,1-3,15,5,bet 365,3.0,3.3,2.37,31.5,28.63,39.87,94.5,3.4,3.25,2.2,27.84,29.13,43.03,94.66,0.99,0.94,0.92
561264,富咸,熱刺,2011-11-06 23:59,1-3,15,5,立博,3.1,3.3,2.1,29.28,27.5,43.22,90.77,3.5,3.25,2.1,26.71,28.77,44.52,93.48,1.02,0.94,0.88
561264,富咸,熱刺,2011-11-06 23:59,1-3,15,5,威廉希尔,2.7,3.2,2.3,33.14,27.96,38.9,89.48,3.4,3.4,2.1,27.63,27.63,44.74,93.94,0.99,0.99,0.88
561264,富咸,熱刺,2011-11-06 23:59,1-3,15,5,伟德,3.0,3.25,2.37,31.36,28.95,39.69,94.08,3.5,3.5,2.2,27.85,27.85,44.3,97.48,1.02,1.02,0.92
561273,諾域治,阿仙奴,2011-11-19 20:45,1-2,9,7,bet 365,5.25,3.8,1.66,18.04,24.92,57.04,94.71,5,3.6,1.72,18.88,26.23,54.89,94.4,0.95,0.94,0.95
561273,諾域治,阿仙奴,2011-11-19 20:45,1-2,9,7,立博,4.0,3.5,1.75,22.58,25.81,51.61,90.32,5.5,3.5,1.66,16.99,26.7,56.3,93.44,1.05,0.91,0.91
561273,諾域治,阿仙奴,2011-11-19 20:45,1-2,9,7,威廉希尔,4.2,3.6,1.65,21.22,24.76,54.02,89.12,5,3.75,1.67,18.77,25.03,56.2,93.85,0.95,0.98,0.92
561273,諾域治,阿仙奴,2011-11-19 20:45,1-2,9,7,伟德,5.0,3.8,1.66,18.77,24.7,56.53,93.85,5,3.75,1.75,19.27,25.69,55.05,96.35,0.95,0.98,0.96
561279,韋根,布力般流浪,2011-11-19 23:00,3-3,20,19,bet 365,2.4,3.4,2.87,39.34,27.77,32.9,94.42,2.6,3.3,2.75,36.59,28.82,34.59,95.13,0.99,0.96,0.91
561279,韋根,布力般流浪,2011-11-19 23:00,3-3,20,19,立博,2.3,3.2,2.8,39.37,28.3,32.34,90.55,2.5,3.2,2.8,37.4,29.22,33.39,93.5,0.95,0.93,0.92
561279,韋根,布力般流浪,2011-11-19 23:00,3-3,20,19,威廉希尔,2.3,3.2,2.7,38.9,27.96,33.14,89.47,2.5,3.2,2.87,37.7,29.46,32.84,94.25,0.95,0.93,0.95
561279,韋根,布力般流浪,2011-11-19 23:00,3-3,20,19,伟德,2.5,3.3,2.75,37.5,28.41,34.09,93.75,2.6,3.4,2.75,36.9,28.22,34.89,95.94,0.99,0.99,0.91
561278,西布朗,保頓,2011-11-19 23:00,2-1,14,18,bet 365,2.0,3.3,4.0,47.48,28.78,23.74,94.96,1.9,3.5,4,49.56,26.9,23.54,94.16,0.89,0.98,1.0
561278,西布朗,保頓,2011-11-19 23:00,2-1,14,18,立博,1.8,3.3,4.0,50.11,27.33,22.55,90.2,1.95,3.25,4,47.9,28.74,23.35,93.41,0.92,0.91,1.0
561278,西布朗,保頓,2011-11-19 23:00,2-1,14,18,威廉希尔,1.91,3.4,3.3,46.72,26.24,27.04,89.24,2,3.4,3.75,47.13,27.73,25.14,94.26,0.94,0.95,0.94
561278,西布朗,保頓,2011-11-19 23:00,2-1,14,18,伟德,1.95,3.4,3.8,47.92,27.49,24.59,93.44,2,3.5,4,48.28,27.59,24.14,96.56,0.94,0.98,1.0
561274,史篤城,昆士柏流浪,2011-11-19 23:00,2-3,12,11,bet 365,1.8,3.5,4.75,52.82,27.16,20.02,95.08,1.83,3.5,4.5,51.83,27.1,21.08,94.85,0.95,0.95,0.95
561274,史篤城,昆士柏流浪,2011-11-19 23:00,2-3,12,11,立博,1.66,3.5,4.5,54.25,25.73,20.01,90.05,1.83,3.4,4.5,51.42,27.67,20.91,94.1,0.95,0.92,0.95
561274,史篤城,昆士柏流浪,2011-11-19 23:00,2-3,12,11,威廉希尔,1.73,3.3,4.2,51.65,27.08,21.27,89.35,1.83,3.3,4.5,50.99,28.28,20.74,93.31,0.95,0.89,0.95
561274,史篤城,昆士柏流浪,2011-11-19 23:00,2-3,12,11,伟德,1.75,3.5,5.0,54.05,27.03,18.92,94.59,1.85,3.6,4.6,52.19,26.82,20.99,96.55,0.96,0.97,0.97
561275,新特蘭,富咸,2011-11-19 23:00,0-0,15,16,bet 365,2.3,3.3,3.2,41.4,28.85,29.75,95.22,2.37,3.2,3.1,39.92,29.56,30.52,94.61,0.95,0.93,0.96
561275,新特蘭,富咸,2011-11-19 23:00,0-0,15,16,立博,2.2,3.2,3.0,41.31,28.4,30.29,90.88,2.3,3.25,3.1,40.82,28.89,30.29,93.89,0.92,0.94,0.96
561275,新特蘭,富咸,2011-11-19 23:00,0-0,15,16,威廉希尔,2.2,3.0,3.0,40.54,29.73,29.73,89.19,2.37,3.1,3.1,39.54,30.23,30.23,93.71,0.95,0.9,0.96
561275,新特蘭,富咸,2011-11-19 23:00,0-0,15,16,伟德,2.3,3.25,3.2,41.21,29.17,29.62,94.78,2.5,3.25,3.12,38.9,29.93,31.17,97.25,1.0,0.94,0.97
561272,曼城,紐卡素,2011-11-19 23:00,3-1,1,3,bet 365,1.28,5.5,11.0,74.12,17.25,8.63,94.87,1.3,5.5,10,73.19,17.3,9.51,95.15,0.92,1.05,1.0
561272,曼城,紐卡素,2011-11-19 23:00,3-1,1,3,立博,1.28,5.0,8.0,70.62,18.08,11.3,90.39,1.33,5,9,70.73,18.81,10.45,94.07,0.94,0.95,0.9
561272,曼城,紐卡素,2011-11-19 23:00,3-1,1,3,威廉希尔,1.28,4.6,8.0,69.53,19.35,11.12,89.0,1.33,5,9,70.73,18.81,10.45,94.07,0.94,0.95,0.9
561272,曼城,紐卡素,2011-11-19 23:00,3-1,1,3,伟德,1.28,5.4,10.5,73.59,17.44,8.97,94.2,1.3,5.4,12,74.12,17.84,8.03,96.36,0.92,1.03,1.2
561271,愛華頓,狼隊,2011-11-19 23:00,2-1,17,13,bet 365,1.61,3.75,6.0,58.9,25.29,15.81,94.83,1.61,3.75,6,58.9,25.29,15.81,94.83,0.93,0.94,0.96
561271,愛華頓,狼隊,2011-11-19 23:00,2-1,17,13,立博,1.57,3.5,5.5,57.67,25.87,16.46,90.54,1.57,3.6,6.5,59.61,26,14.4,93.59,0.91,0.9,1.04
561271,愛華頓,狼隊,2011-11-19 23:00,2-1,17,13,威廉希尔,1.57,3.5,5.0,56.74,25.45,17.81,89.08,1.61,3.75,5.5,58.07,24.93,17,93.49,0.93,0.94,0.88
561271,愛華頓,狼隊,2011-11-19 23:00,2-1,17,13,伟德,1.57,3.8,6.0,59.71,24.67,15.62,93.74,1.61,3.8,6.5,59.83,25.35,14.82,96.33,0.93,0.95,1.04
561276,史雲斯,曼聯,2011-11-20 01:30,0-1,10,2,bet 365,8.0,4.2,1.44,11.82,22.51,65.67,94.56,6.5,3.75,1.57,14.55,25.22,60.23,94.58,0.91,0.9,0.99
561276,史雲斯,曼聯,2011-11-20 01:30,0-1,10,2,立博,8.0,4.0,1.36,11.26,22.52,66.23,90.08,6.5,4,1.5,14.37,23.35,62.28,93.4,0.91,0.96,0.95
561276,史雲斯,曼聯,2011-11-20 01:30,0-1,10,2,威廉希尔,6.0,3.8,1.44,14.82,23.41,61.77,88.92,6,4,1.53,15.57,23.36,61.07,93.42,0.84,0.96,0.96
561276,史雲斯,曼聯,2011-11-20 01:30,0-1,10,2,伟德,7.5,4.33,1.44,12.59,21.81,65.59,94.43,6.5,4,1.57,14.78,24.02,61.2,96.07,0.91,0.96,0.99
561270,車路士,利物浦,2011-11-20 23:59,1-2,4,7,bet 365,1.8,3.6,4.6,52.87,26.44,20.69,95.17,1.83,3.5,4.5,51.83,27.1,21.08,94.85,0.93,0.95,0.95
561270,車路士,利物浦,2011-11-20 23:59,1-2,4,7,立博,1.8,3.3,4.0,50.11,27.33,22.55,90.2,1.83,3.4,4.33,51,27.45,21.55,93.33,0.93,0.92,0.91
561270,車路士,利物浦,2011-11-20 23:59,1-2,4,7,威廉希尔,1.73,3.3,4.2,51.65,27.08,21.27,89.35,1.91,3.4,4,49.04,27.55,23.42,93.67,0.97,0.92,0.84
561270,車路士,利物浦,2011-11-20 23:59,1-2,4,7,伟德,1.75,3.5,4.75,53.52,26.76,19.72,93.66,1.83,3.75,4.5,52.78,25.76,21.46,96.59,0.93,1.01,0.95
561277,熱刺,阿士東維拉,2011-11-22 04:00,2-0,5,8,bet 365,1.5,4.33,6.5,63.4,21.96,14.63,95.1,1.44,4.33,7.5,65.59,21.81,12.59,94.45,0.91,1.0,1.05
561277,熱刺,阿士東維拉,2011-11-22 04:00,2-0,5,8,立博,1.5,3.75,6.0,60.61,24.24,15.15,90.92,1.44,4,7.5,64.43,23.2,12.37,92.78,0.91,0.92,1.05
561277,熱刺,阿士東維拉,2011-11-22 04:00,2-0,5,8,威廉希尔,1.5,4.0,5.0,59.7,22.39,17.91,89.55,1.44,4.4,7,65.23,21.35,13.42,93.93,0.91,1.01,0.98
561277,熱刺,阿士東維拉,2011-11-22 04:00,2-0,5,8,伟德,1.5,4.2,6.5,62.98,22.49,14.53,94.47,1.44,4.5,8,66.67,21.33,12,96,0.91,1.04,1.12
561286,史篤城,布力般流浪,2011-11-26 20:45,3-1,14,19,bet 365,1.72,3.5,5.0,54.48,26.77,18.74,93.71,1.83,3.6,4.33,51.79,26.33,21.89,94.78,0.95,0.97,0.91
561286,史篤城,布力般流浪,2011-11-26 20:45,3-1,14,19,立博,1.9,3.2,3.75,47.61,28.27,24.12,90.46,1.8,3.5,4.33,51.81,26.65,21.54,93.26,0.94,0.95,0.91
561286,史篤城,布力般流浪,2011-11-26 20:45,3-1,14,19,威廉希尔,1.67,3.4,4.4,53.46,26.26,20.29,89.28,1.8,3.6,4.33,52.2,26.1,21.7,93.96,0.94,0.97,0.91
561286,史篤城,布力般流浪,2011-11-26 20:45,3-1,14,19,伟德,1.83,3.5,4.33,51.4,26.88,21.72,94.06,1.83,3.8,4.6,53.21,25.62,21.17,97.37,0.95,1.03,0.97
561284,曼聯,紐卡素,2011-11-26 23:00,1-1,2,4,bet 365,1.33,4.5,11.0,70.6,20.87,8.54,93.9,1.36,4.75,9,69.57,19.92,10.51,94.62,0.94,0.95,0.9
561284,曼聯,紐卡素,2011-11-26 23:00,1-1,2,4,立博,1.28,4.5,10.0,70.8,20.14,9.06,90.62,1.36,4.5,9,68.81,20.8,10.4,93.58,0.94,0.9,0.9
561284,曼聯,紐卡素,2011-11-26 23:00,1-1,2,4,威廉希尔,1.3,4.4,8.0,68.59,20.27,11.15,89.17,1.36,4.5,9,68.81,20.8,10.4,93.58,0.94,0.9,0.9
561284,曼聯,紐卡素,2011-11-26 23:00,1-1,2,4,伟德,1.36,4.5,10.0,69.53,21.01,9.46,94.56,1.36,5,11,71.65,19.49,8.86,97.44,0.94,1.0,1.1
561285,諾域治,昆士柏流浪,2011-11-26 23:00,2-1,11,9,bet 365,2.2,3.4,3.2,42.83,27.72,29.45,94.23,2.1,3.4,3.5,45.09,27.85,27.06,94.69,0.92,0.95,0.98
561285,諾域治,昆士柏流浪,2011-11-26 23:00,2-1,11,9,立博,2.2,3.3,2.87,41.1,27.4,31.5,90.42,2.1,3.25,3.5,44.52,28.77,26.71,93.49,0.92,0.91,0.98
561285,諾域治,昆士柏流浪,2011-11-26 23:00,2-1,11,9,威廉希尔,2.0,3.2,3.25,44.64,27.9,27.47,89.28,2.05,3.4,3.6,46.03,27.75,26.21,94.36,0.9,0.95,1.01
561285,諾域治,昆士柏流浪,2011-11-26 23:00,2-1,11,9,伟德,2.2,3.3,3.3,42.86,28.57,28.57,94.29,2.15,3.4,3.6,44.85,28.36,26.79,96.43,0.95,0.95,1.01
561289,西布朗,熱刺,2011-11-26 23:00,1-3,10,3,bet 365,3.75,3.4,2.0,25.14,27.73,47.13,94.27,3.5,3.4,2.1,27.06,27.85,45.09,94.71,0.88,0.95,0.99
561289,西布朗,熱刺,2011-11-26 23:00,1-3,10,3,立博,3.6,3.3,1.9,25.09,27.37,47.54,90.32,3.4,3.4,2.1,27.63,27.63,44.74,93.94,0.85,0.95,0.99
561289,西布朗,熱刺,2011-11-26 23:00,1-3,10,3,威廉希尔,3.3,3.4,1.91,27.04,26.24,46.72,89.23,3.5,3.3,2.1,26.83,28.46,44.72,93.9,0.88,0.92,0.99
561289,西布朗,熱刺,2011-11-26 23:00,1-3,10,3,伟德,3.6,3.4,2.05,26.21,27.75,46.03,94.36,3.6,3.4,2.2,27.06,28.65,44.28,97.42,0.9,0.95,1.03
561281,保頓,愛華頓,2011-11-26 23:00,0-2,18,12,bet 365,2.87,3.4,2.37,32.73,27.63,39.64,93.94,3.2,3.4,2.25,29.73,27.98,42.29,95.14,0.99,0.99,0.9
561281,保頓,愛華頓,2011-11-26 23:00,0-2,18,12,立博,2.5,3.3,2.5,36.26,27.47,36.26,90.65,3.25,3.2,2.25,28.9,29.35,41.75,93.92,1.01,0.93,0.9
561281,保頓,愛華頓,2011-11-26 23:00,0-2,18,12,威廉希尔,2.75,3.2,2.25,32.45,27.89,39.66,89.24,3.1,3.25,2.3,30.29,28.89,40.82,93.9,0.96,0.94,0.92
561281,保頓,愛華頓,2011-11-26 23:00,0-2,18,12,伟德,2.75,3.3,2.5,34.09,28.41,37.5,93.75,3.3,3.4,2.3,29.37,28.5,42.13,96.92,1.02,0.99,0.92
561282,車路士,狼隊,2011-11-26 23:00,3-0,5,17,bet 365,1.2,6.0,15.0,78.12,15.63,6.25,93.74,1.2,6.5,15,79.08,14.6,6.33,94.9,0.92,1.04,1.05
561282,車路士,狼隊,2011-11-26 23:00,3-0,5,17,立博,1.16,6.0,12.0,77.52,14.99,7.49,89.92,1.22,6,12,76.63,15.58,7.79,93.49,0.94,0.96,0.84
