比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
1552331,托特纳姆热刺,伯恩茅斯,2018-12-26 23:00,5-0,3,8,bet 365,1.36,4.75,8.0,68.67,19.66,11.67,93.39,1.35,5.5,9.5,72.07,17.69,10.24,97.29,0.96,0.99,1.03
1552331,托特纳姆热刺,伯恩茅斯,2018-12-26 23:00,5-0,3,8,威廉希尔,1.35,5.0,9.5,70.82,19.12,10.06,95.6,1.33,5.25,9,71.37,18.08,10.55,94.92,0.95,0.95,0.98
1552331,托特纳姆热刺,伯恩茅斯,2018-12-26 23:00,5-0,3,8,立博,1.36,4.8,8.0,68.81,19.5,11.7,93.58,1.36,5,8.5,69.83,18.99,11.17,94.97,0.97,0.9,0.92
1552331,托特纳姆热刺,伯恩茅斯,2018-12-26 23:00,5-0,3,8,伟德,1.36,5.25,9.0,70.91,18.37,10.72,96.44,1.36,5.5,9,71.51,17.68,10.81,97.26,0.97,0.99,0.98
1552323,布莱顿,阿森纳,2018-12-27 01:15,1-1,13,5,bet 365,5.5,3.6,1.66,17.12,26.16,56.72,94.16,5.5,3.9,1.7,17.71,24.98,57.31,97.42,1.0,0.97,0.97
1552323,布莱顿,阿森纳,2018-12-27 01:15,1-1,13,5,威廉希尔,5.25,3.7,1.7,18.16,25.77,56.08,95.33,5.25,3.9,1.67,18.22,24.52,57.26,95.63,0.96,0.97,0.95
1552323,布莱顿,阿森纳,2018-12-27 01:15,1-1,13,5,立博,4.8,3.8,1.67,19.47,24.59,55.95,93.43,4.8,3.9,1.67,19.59,24.11,56.3,94.03,0.88,0.97,0.95
1552323,布莱顿,阿森纳,2018-12-27 01:15,1-1,13,5,伟德,5.2,4.0,1.7,18.66,24.26,57.08,97.04,5.4,4,1.7,18.09,24.43,57.48,97.71,0.98,0.99,0.97
1552332,沃特福德,切尔西,2018-12-27 03:30,1-2,7,4,bet 365,5.5,3.75,1.61,17.0,24.93,58.07,93.49,5.6,4,1.66,17.32,24.25,58.43,96.99,1.01,0.98,0.95
1552332,沃特福德,切尔西,2018-12-27 03:30,1-2,7,4,威廉希尔,5.5,3.9,1.63,17.29,24.38,58.33,95.08,5.5,3.9,1.63,17.29,24.38,58.33,95.08,1.0,0.96,0.94
1552332,沃特福德,切尔西,2018-12-27 03:30,1-2,7,4,立博,5.0,3.9,1.62,18.63,23.88,57.49,93.14,5,4,1.67,19.07,23.84,57.09,95.35,0.91,0.98,0.96
1552332,沃特福德,切尔西,2018-12-27 03:30,1-2,7,4,伟德,5.25,4.2,1.67,18.54,23.18,58.28,97.34,5.75,4,1.67,17.01,24.44,58.55,97.78,1.04,0.98,0.96
1552330,南安普敦,西汉姆联,2018-12-28 03:45,1-2,16,12,bet 365,2.45,3.25,2.87,38.35,28.91,32.74,93.96,2.3,3.4,3.4,42.5,28.75,28.75,97.75,0.97,0.96,1.0
1552330,南安普敦,西汉姆联,2018-12-28 03:45,1-2,16,12,威廉希尔,2.45,3.3,3.0,39.08,29.01,31.91,95.74,2.25,3.3,3.3,42.31,28.85,28.85,95.19,0.95,0.94,0.97
1552330,南安普敦,西汉姆联,2018-12-28 03:45,1-2,16,12,立博,2.4,3.3,2.8,38.69,28.14,33.17,92.86,2.25,3.4,3.1,41.88,27.72,30.4,94.24,0.95,0.96,0.91
1552330,南安普敦,西汉姆联,2018-12-28 03:45,1-2,16,12,伟德,2.5,3.5,2.9,38.81,27.72,33.46,97.04,2.3,3.4,3.3,42.13,28.5,29.37,96.91,0.97,0.96,0.97
1552336,富勒姆,哈德斯菲尔德,2018-12-29 23:00,1-0,19,20,bet 365,2.4,3.2,3.0,39.22,29.41,31.37,94.12,2.05,3.3,4.2,47.41,29.45,23.14,97.19,0.97,0.98,0.97
1552336,富勒姆,哈德斯菲尔德,2018-12-29 23:00,1-0,19,20,威廉希尔,2.45,3.2,3.0,38.73,29.65,31.63,94.88,2,3.2,4.2,47.59,29.75,22.66,95.18,0.95,0.95,0.97
1552336,富勒姆,哈德斯菲尔德,2018-12-29 23:00,1-0,19,20,立博,2.4,3.1,3.0,38.85,30.08,31.08,93.23,2.05,3.2,4,46.44,29.75,23.8,95.21,0.97,0.95,0.93
1552336,富勒姆,哈德斯菲尔德,2018-12-29 23:00,1-0,19,20,伟德,2.5,3.1,3.0,37.88,30.55,31.57,94.7,2.05,3.3,4.3,47.67,29.61,22.72,97.71,0.97,0.98,1.0
1552337,莱切斯特城,卡迪夫城,2018-12-29 23:00,0-1,7,17,bet 365,1.6,3.6,6.0,58.44,25.97,15.58,93.51,1.57,3.9,7.5,62.04,24.97,12.99,97.4,0.98,0.95,1.01
1552337,莱切斯特城,卡迪夫城,2018-12-29 23:00,0-1,7,17,威廉希尔,1.73,3.5,5.5,55.28,27.33,17.39,95.64,1.55,3.8,7,61.38,25.03,13.59,95.13,0.96,0.93,0.94
1552337,莱切斯特城,卡迪夫城,2018-12-29 23:00,0-1,7,17,立博,1.57,3.9,5.8,59.76,24.06,16.18,93.83,1.57,3.8,6.5,60.43,24.97,14.6,94.88,0.98,0.93,0.87
1552337,莱切斯特城,卡迪夫城,2018-12-29 23:00,0-1,7,17,伟德,1.67,3.3,5.25,54.82,27.74,17.44,91.55,1.55,4,7,62.15,24.08,13.76,96.34,0.96,0.97,0.94
1552342,沃特福德,纽卡斯尔联,2018-12-29 23:00,1-1,10,15,bet 365,1.95,3.5,3.8,48.3,26.91,24.79,94.19,1.75,3.75,5.25,55.56,25.93,18.52,97.22,0.98,0.96,0.97
1552342,沃特福德,纽卡斯尔联,2018-12-29 23:00,1-1,10,15,威廉希尔,2.0,3.3,4.0,47.48,28.78,23.74,94.96,1.7,3.6,5.5,56.14,26.51,17.35,95.44,0.95,0.93,1.01
1552342,沃特福德,纽卡斯尔联,2018-12-29 23:00,1-1,10,15,立博,1.95,3.4,3.9,48.23,27.66,24.11,94.04,1.7,3.7,5,55.57,25.53,18.89,94.47,0.95,0.95,0.92
1552342,沃特福德,纽卡斯尔联,2018-12-29 23:00,1-1,10,15,伟德,2.05,3.3,3.75,46.13,28.66,25.22,94.56,1.75,3.8,5.4,56.03,25.81,18.16,98.06,0.98,0.98,0.99
1552333,布莱顿,埃弗顿,2018-12-29 23:00,1-0,13,8,bet 365,3.1,3.4,2.25,30.4,27.72,41.88,94.24,3.3,3.3,2.37,29.48,29.48,41.04,97.28,0.96,0.98,0.98
1552333,布莱顿,埃弗顿,2018-12-29 23:00,1-0,13,8,威廉希尔,3.1,3.3,2.35,30.69,28.83,40.48,95.13,3.4,3.2,2.25,27.98,29.73,42.29,95.14,0.99,0.95,0.93
1552333,布莱顿,埃弗顿,2018-12-29 23:00,1-0,13,8,立博,3.1,3.2,2.3,30.15,29.21,40.64,93.47,3.2,3.1,2.35,29.46,30.41,40.12,94.29,0.93,0.92,0.97
1552333,布莱顿,埃弗顿,2018-12-29 23:00,1-0,13,8,伟德,3.0,3.3,2.4,31.65,28.78,39.57,94.96,3.4,3.25,2.38,28.78,30.11,41.11,97.85,0.99,0.97,0.98
1552341,托特纳姆热刺,狼队,2018-12-29 23:00,1-3,2,11,bet 365,1.3,5.5,9.0,72.42,17.12,10.46,94.15,1.45,4.5,8.5,66.99,21.58,11.43,97.13,0.95,0.99,1.07
1552341,托特纳姆热刺,狼队,2018-12-29 23:00,1-3,2,11,威廉希尔,1.35,5.0,9.0,70.42,19.01,10.56,95.07,1.44,4.2,8.5,66.13,22.67,11.2,95.22,0.94,0.92,1.07
1552341,托特纳姆热刺,狼队,2018-12-29 23:00,1-3,2,11,立博,1.36,4.75,8.5,69.14,19.8,11.06,94.03,1.44,4.33,7,65.01,21.62,13.37,93.61,0.94,0.95,0.88
1552341,托特纳姆热刺,狼队,2018-12-29 23:00,1-3,2,11,伟德,1.36,5.0,8.0,69.35,18.86,11.79,94.31,1.5,4.4,7.5,64.9,22.12,12.98,97.35,0.98,0.96,0.95
1552338,利物浦,阿森纳,2018-12-30 01:30,5-1,1,5,bet 365,1.55,4.5,5.0,60.44,20.82,18.74,93.69,1.4,5.5,7.5,69.39,17.66,12.95,97.14,0.95,1.04,0.97
1552338,利物浦,阿森纳,2018-12-30 01:30,5-1,1,5,威廉希尔,1.6,4.4,5.0,59.4,21.6,19.01,95.03,1.36,5.25,8,69.98,18.13,11.9,95.17,0.93,0.99,1.04
1552338,利物浦,阿森纳,2018-12-30 01:30,5-1,1,5,立博,1.53,4.2,5.75,61.34,22.34,16.32,93.84,1.36,5.2,8,69.85,18.27,11.88,95,0.93,0.98,1.04
1552338,利物浦,阿森纳,2018-12-30 01:30,5-1,1,5,伟德,1.62,3.5,4.6,55.1,25.5,19.4,89.25,1.36,5.4,7.5,69.77,17.57,12.65,94.89,0.93,1.02,0.97
1552335,水晶宫,切尔西,2018-12-30 20:00,0-1,14,4,bet 365,5.25,4.0,1.61,17.94,23.55,58.51,94.2,5,3.9,1.75,19.46,24.95,55.6,97.29,0.97,0.99,0.97
1552335,水晶宫,切尔西,2018-12-30 20:00,0-1,14,4,威廉希尔,5.5,3.9,1.63,17.29,24.38,58.33,95.08,4.8,3.75,1.73,19.78,25.32,54.89,94.96,0.93,0.95,0.96
1552335,水晶宫,切尔西,2018-12-30 20:00,0-1,14,4,立博,6.5,4.2,1.5,14.53,22.49,62.98,94.46,4.6,3.6,1.75,20.38,26.04,53.57,93.76,0.89,0.91,0.97
1552335,水晶宫,切尔西,2018-12-30 20:00,0-1,14,4,伟德,7.0,4.5,1.45,13.54,21.07,65.39,94.81,5,3.8,1.8,19.63,25.83,54.54,98.16,0.97,0.96,1.0
1552340,南安普敦,曼彻斯特城,2018-12-30 22:15,1-3,17,3,bet 365,11.0,5.0,1.28,8.48,18.65,72.87,93.27,13,7.5,1.22,7.47,12.95,79.59,97.09,1.1,1.14,0.93
1552340,南安普敦,曼彻斯特城,2018-12-30 22:15,1-3,17,3,威廉希尔,11.0,6.5,1.24,8.65,14.64,76.72,95.13,13,7,1.2,7.3,13.57,79.13,94.96,1.1,1.07,0.92
1552340,南安普敦,曼彻斯特城,2018-12-30 22:15,1-3,17,3,立博,11.0,5.5,1.29,8.68,17.35,73.97,95.43,13,6.5,1.2,7.23,14.46,78.31,93.98,1.1,0.99,0.92
1552340,南安普敦,曼彻斯特城,2018-12-30 22:15,1-3,17,3,伟德,12.0,6.0,1.29,8.13,16.26,75.61,97.54,10,7,1.22,9.41,13.45,77.14,94.12,0.85,1.07,0.93
1552334,伯恩利,西汉姆联,2018-12-30 22:15,2-0,19,11,bet 365,3.25,3.1,2.3,28.89,30.29,40.82,93.89,3.8,3.6,2.05,25.58,27,47.42,97.21,0.99,1.0,0.95
1552334,伯恩利,西汉姆联,2018-12-30 22:15,2-0,19,11,威廉希尔,3.1,3.3,2.35,30.69,28.83,40.48,95.13,3.7,3.4,2.05,25.69,27.95,46.36,95.04,0.96,0.95,0.95
1552334,伯恩利,西汉姆联,2018-12-30 22:15,2-0,19,11,立博,3.1,3.3,2.25,30.15,28.32,41.53,93.45,3.6,3.5,2.05,26.42,27.18,46.4,95.12,0.94,0.97,0.95
1552334,伯恩利,西汉姆联,2018-12-30 22:15,2-0,19,11,伟德,3.2,3.3,2.4,30.28,29.36,40.37,96.88,3.8,3.5,2.1,25.67,27.87,46.45,97.56,0.99,0.97,0.97
1552339,曼彻斯特联,伯恩茅斯,2018-12-31 00:30,4-1,6,12,bet 365,1.44,4.2,7.5,65.15,22.34,12.51,93.82,1.36,5.5,9,71.51,17.68,10.81,97.26,0.95,1.02,1.05
1552339,曼彻斯特联,伯恩茅斯,2018-12-31 00:30,4-1,6,12,威廉希尔,1.55,4.0,6.5,61.5,23.83,14.67,95.33,1.35,5.25,8.5,70.62,18.16,11.22,95.34,0.94,0.97,0.99
1552339,曼彻斯特联,伯恩茅斯,2018-12-31 00:30,4-1,6,12,立博,1.5,4.25,6.5,63.14,22.29,14.57,94.71,1.36,5,7.5,68.81,18.72,12.48,93.58,0.95,0.93,0.88
1552339,曼彻斯特联,伯恩茅斯,2018-12-31 00:30,4-1,6,12,伟德,1.5,3.75,6.0,60.61,24.24,15.15,90.91,1.4,5.4,8.5,70.23,18.21,11.57,98.32,0.98,1.0,0.99
1552347,埃弗顿,莱切斯特城,2019-01-01 20:30,0-1,10,8,bet 365,2.0,3.25,4.0,47.27,29.09,23.64,94.55,2,3.6,4,48.65,27.03,24.32,97.3,0.95,1.0,0.99
1552347,埃弗顿,莱切斯特城,2019-01-01 20:30,0-1,10,8,威廉希尔,2.0,3.5,3.8,47.67,27.24,25.09,95.34,2,3.4,4,47.89,28.17,23.94,95.77,0.95,0.94,0.99
1552347,埃弗顿,莱切斯特城,2019-01-01 20:30,0-1,10,8,立博,2.0,3.25,3.75,46.54,28.64,24.82,93.08,2,3.3,3.8,46.9,28.42,24.68,93.79,0.95,0.92,0.94
1552347,埃弗顿,莱切斯特城,2019-01-01 20:30,0-1,10,8,伟德,2.0,3.5,4.1,48.56,27.75,23.69,97.12,2,3.5,4.2,48.84,27.91,23.26,97.67,0.95,0.97,1.03
1552343,阿森纳,富勒姆,2019-01-01 23:00,4-1,5,19,bet 365,1.2,7.0,11.0,78.09,13.39,8.52,93.71,1.36,5.5,9,71.51,17.68,10.81,97.26,0.97,0.97,1.01
1552343,阿森纳,富勒姆,2019-01-01 23:00,4-1,5,19,威廉希尔,1.2,6.5,15.0,79.08,14.6,6.33,94.89,1.35,5.25,8.5,70.62,18.16,11.22,95.34,0.96,0.93,0.96
1552343,阿森纳,富勒姆,2019-01-01 23:00,4-1,5,19,立博,1.2,6.5,15.0,79.08,14.6,6.33,94.89,1.36,4.8,8,68.81,19.5,11.7,93.58,0.97,0.85,0.9
1552343,阿森纳,富勒姆,2019-01-01 23:00,4-1,5,19,伟德,1.22,7.0,15.0,79.64,13.88,6.48,97.16,1.36,5.25,8.5,70.47,18.26,11.28,95.84,0.97,0.93,0.96
1552345,卡迪夫城,托特纳姆热刺,2019-01-02 01:30,0-3,16,3,bet 365,8.0,4.5,1.4,11.78,20.93,67.29,94.21,9,5,1.4,10.84,19.5,69.66,97.52,1.09,1.02,0.94
1552345,卡迪夫城,托特纳姆热刺,2019-01-02 01:30,0-3,16,3,威廉希尔,8.0,4.8,1.4,11.93,19.89,68.18,95.45,9,4.8,1.36,10.53,19.75,69.71,94.81,1.09,0.98,0.92
1552345,卡迪夫城,托特纳姆热刺,2019-01-02 01:30,0-3,16,3,立博,7.5,4.5,1.4,12.46,20.77,66.77,93.47,8,4.75,1.4,11.91,20.05,68.04,95.26,0.97,0.97,0.94
1552345,卡迪夫城,托特纳姆热刺,2019-01-02 01:30,0-3,16,3,伟德,7.0,4.5,1.5,13.85,21.54,64.62,96.92,9,5,1.4,10.84,19.5,69.66,97.52,1.09,1.02,0.94
1552346,切尔西,南安普敦,2019-01-03 03:45,0-0,4,17,bet 365,1.2,7.0,11.0,78.09,13.39,8.52,93.71,1.28,6,13,76.23,16.26,7.51,97.58,0.96,0.98,1.09
1552346,切尔西,南安普敦,2019-01-03 03:45,0-0,4,17,威廉希尔,1.22,6.5,13.0,78.03,14.65,7.32,95.2,1.25,5.8,13,76.24,16.43,7.33,95.3,0.94,0.95,1.09
1552346,切尔西,南安普敦,2019-01-03 03:45,0-0,4,17,立博,1.25,6.0,13.0,76.66,15.97,7.37,95.82,1.29,5.5,11,73.97,17.35,8.68,95.43,0.97,0.9,0.92
1552346,切尔西,南安普敦,2019-01-03 03:45,0-0,4,17,伟德,1.25,6.5,13.0,77.61,14.93,7.46,97.01,1.29,6,13,76.09,16.36,7.55,98.16,0.97,0.98,1.09
1552352,狼队,水晶宫,2019-01-03 03:45,0-2,8,14,bet 365,1.9,3.5,4.0,49.56,26.9,23.54,94.16,2.3,3.2,3.6,42.42,30.49,27.1,97.56,1.0,0.97,0.94
1552352,狼队,水晶宫,2019-01-03 03:45,0-2,8,14,威廉希尔,1.95,3.5,4.0,48.91,27.25,23.84,95.37,2.3,3.1,3.4,41.35,30.68,27.97,95.1,1.0,0.94,0.89
1552352,狼队,水晶宫,2019-01-03 03:45,0-2,8,14,立博,1.95,3.3,4.0,48.11,28.43,23.46,93.82,2.3,3.1,3.4,41.35,30.68,27.97,95.1,1.0,0.94,0.89
1552352,狼队,水晶宫,2019-01-03 03:45,0-2,8,14,伟德,1.8,3.9,4.6,53.97,24.91,21.12,97.15,2.3,3.2,3.6,42.42,30.49,27.1,97.56,1.0,0.97,0.94
1552348,哈德斯菲尔德,伯恩利,2019-01-03 03:45,1-2,20,18,bet 365,2.25,3.1,3.4,41.88,30.4,27.72,94.24,2.45,3.1,3.4,39.83,31.48,28.7,97.57,1.01,0.97,0.94
1552348,哈德斯菲尔德,伯恩利,2019-01-03 03:45,1-2,20,18,威廉希尔,2.15,3.4,3.4,44.16,27.92,27.92,94.94,2.45,3,3.25,38.9,31.77,29.33,95.31,1.01,0.94,0.89
1552348,哈德斯菲尔德,伯恩利,2019-01-03 03:45,1-2,20,18,立博,2.15,3.1,3.6,43.65,30.28,26.07,93.85,2.4,3,3.25,39.39,31.52,29.09,94.55,0.99,0.94,0.89
1552348,哈德斯菲尔德,伯恩利,2019-01-03 03:45,1-2,20,18,伟德,2.2,3.4,3.6,44.28,28.65,27.06,97.42,2.5,3.1,3.3,39,31.45,29.55,97.5,1.03,0.97,0.91
1552351,西汉姆联,布莱顿,2019-01-03 03:45,2-2,11,13,bet 365,1.9,3.6,3.75,49.15,25.94,24.9,93.39,2,3.6,4,48.65,27.03,24.32,97.3,0.97,0.98,0.97
1552351,西汉姆联,布莱顿,2019-01-03 03:45,2-2,11,13,威廉希尔,1.91,3.5,4.2,49.99,27.28,22.73,95.48,2,3.5,3.8,47.67,27.24,25.09,95.34,0.97,0.95,0.92
1552351,西汉姆联,布莱顿,2019-01-03 03:45,2-2,11,13,立博,1.95,3.4,3.8,47.92,27.49,24.59,93.45,2,3.4,3.75,47.13,27.73,25.14,94.27,0.97,0.93,0.91
1552351,西汉姆联,布莱顿,2019-01-03 03:45,2-2,11,13,伟德,1.87,3.5,4.5,51.29,27.4,21.31,95.91,2.05,3.6,4,48.03,27.35,24.62,98.47,0.99,0.98,0.97
1552344,伯恩茅斯,沃特福德,2019-01-03 04:00,3-3,12,9,bet 365,2.25,3.25,3.25,41.94,29.03,29.03,94.35,2.55,3.6,2.8,38.18,27.05,34.77,97.36,0.95,0.99,0.98
1552344,伯恩茅斯,沃特福德,2019-01-03 04:00,3-3,12,9,威廉希尔,2.2,3.4,3.3,43.22,27.97,28.81,95.08,2.55,3.3,2.8,37.27,28.8,33.94,95.03,0.95,0.91,0.98
1552344,伯恩茅斯,沃特福德,2019-01-03 04:00,3-3,12,9,立博,2.2,3.4,3.1,42.43,27.46,30.11,93.35,2.5,3.4,2.7,37.58,27.63,34.79,93.94,0.93,0.94,0.95
1552344,伯恩茅斯,沃特福德,2019-01-03 04:00,3-3,12,9,伟德,2.3,3.4,3.3,42.13,28.5,29.37,96.91,2.55,3.6,2.88,38.55,27.31,34.14,98.31,0.95,0.99,1.01
1552350,纽卡斯尔联,曼彻斯特联,2019-01-03 04:00,0-2,15,6,bet 365,4.2,3.6,1.83,22.41,26.15,51.44,94.13,6,4.2,1.6,16.18,23.12,60.69,97.11,0.99,0.98,0.96
1552350,纽卡斯尔联,曼彻斯特联,2019-01-03 04:00,0-2,15,6,威廉希尔,4.6,3.6,1.8,20.69,26.44,52.87,95.17,5.8,4,1.6,16.46,23.87,59.67,95.47,0.96,0.94,0.96
1552350,纽卡斯尔联,曼彻斯特联,2019-01-03 04:00,0-2,15,6,立博,4.5,3.7,1.75,20.89,25.4,53.71,93.99,5.25,4,1.6,17.88,23.46,58.66,93.85,0.87,0.94,0.96
1552350,纽卡斯尔联,曼彻斯特联,2019-01-03 04:00,0-2,15,6,伟德,4.75,3.75,1.8,20.39,25.82,53.79,96.83,5.75,4.1,1.65,16.99,23.82,59.19,97.67,0.95,0.96,0.99
1552349,曼彻斯特城,利物浦,2019-01-04 04:00,2-1,3,1,bet 365,2.0,3.75,3.4,47.13,25.14,27.73,94.27,1.95,3.9,3.9,50,25,25,97.5,0.95,0.99,1.02
1552349,曼彻斯特城,利物浦,2019-01-04 04:00,2-1,3,1,威廉希尔,1.95,3.6,3.9,48.98,26.53,24.49,95.51,1.95,3.75,3.7,48.85,25.4,25.75,95.26,0.95,0.95,0.97
1552349,曼彻斯特城,利物浦,2019-01-04 04:00,2-1,3,1,立博,1.95,3.6,3.6,48.0,26.0,26.0,93.6,1.95,3.7,3.6,48.34,25.48,26.18,94.26,0.95,0.94,0.94
1552349,曼彻斯特城,利物浦,2019-01-04 04:00,2-1,3,1,伟德,1.87,3.6,4.4,51.43,26.71,21.86,96.17,1.95,3.9,3.9,50,25,25,97.5,0.95,0.99,1.02
1552362,西汉姆联,阿森纳,2019-01-12 20:30,1-0,10,5,bet 365,3.6,3.75,1.9,25.94,24.9,49.15,93.39,3.6,4,2,27.03,24.32,48.65,97.3,0.99,1.0,0.95
1552362,西汉姆联,阿森纳,2019-01-12 20:30,1-0,10,5,威廉希尔,3.7,3.7,1.95,25.66,25.66,48.68,94.93,3.5,3.8,2,27.24,25.09,47.67,95.34,0.97,0.95,0.95
1552362,西汉姆联,阿森纳,2019-01-12 20:30,1-0,10,5,立博,3.4,3.6,2.0,27.44,25.91,46.65,93.29,3.4,3.75,2,27.73,25.14,47.13,94.27,0.94,0.94,0.95
1552362,西汉姆联,阿森纳,2019-01-12 20:30,1-0,10,5,伟德,3.8,3.6,2.0,25.28,26.69,48.03,96.07,3.5,4,2.05,27.91,24.43,47.66,97.7,0.97,1.0,0.97
1552353,布莱顿,利物浦,2019-01-12 23:00,0-1,13,1,bet 365,12.0,4.33,1.33,7.82,21.66,70.52,93.79,10.5,5,1.36,9.24,19.41,71.35,97.04,1.03,0.93,0.97
1552353,布莱顿,利物浦,2019-01-12 23:00,0-1,13,1,威廉希尔,7.0,4.6,1.44,13.54,20.61,65.84,94.81,11,5,1.3,8.58,18.87,72.56,94.33,1.08,0.93,0.93
1552353,布莱顿,利物浦,2019-01-12 23:00,0-1,13,1,立博,9.0,5.0,1.33,10.45,18.81,70.73,94.07,9,4.8,1.36,10.53,19.75,69.71,94.81,0.89,0.9,0.97
1552353,布莱顿,利物浦,2019-01-12 23:00,0-1,13,1,伟德,8.0,4.5,1.45,12.06,21.43,66.51,96.44,10.5,5.2,1.36,9.31,18.8,71.89,97.77,1.03,0.97,0.97
1552359,莱切斯特城,南安普敦,2019-01-12 23:00,1-2,7,18,bet 365,2.0,3.4,3.75,47.13,27.73,25.14,94.27,1.95,3.4,4.5,49.83,28.58,21.59,97.17,0.96,0.97,1.0
1552359,莱切斯特城,南安普敦,2019-01-12 23:00,1-2,7,18,威廉希尔,1.95,3.5,3.9,48.61,27.08,24.31,94.79,1.91,3.25,4.6,49.93,29.34,20.73,95.36,0.94,0.92,1.02
1552359,莱切斯特城,南安普敦,2019-01-12 23:00,1-2,7,18,立博,2.0,3.3,3.8,46.9,28.42,24.68,93.79,1.91,3.25,4.33,49.29,28.97,21.74,94.14,0.94,0.92,0.96
1552359,莱切斯特城,南安普敦,2019-01-12 23:00,1-2,7,18,伟德,2.0,3.5,4.1,48.56,27.75,23.69,97.12,2,3.3,4.5,48.77,29.56,21.67,97.54,0.99,0.94,1.0
1552354,伯恩利,富勒姆,2019-01-12 23:00,2-1,16,19,bet 365,2.87,3.2,2.5,32.84,29.46,37.7,94.26,2.4,3.3,3.25,40.56,29.5,29.95,97.33,0.95,0.98,1.0
1552354,伯恩利,富勒姆,2019-01-12 23:00,2-1,16,19,威廉希尔,2.8,3.1,2.7,34.01,30.72,35.27,95.23,2.3,3.2,3.3,41.4,29.75,28.85,95.21,0.91,0.95,1.01
1552354,伯恩利,富勒姆,2019-01-12 23:00,2-1,16,19,立博,2.65,3.0,2.8,35.34,31.22,33.45,93.65,2.4,3.2,3,39.22,29.41,31.37,94.12,0.95,0.95,0.92
1552354,伯恩利,富勒姆,2019-01-12 23:00,2-1,16,19,伟德,2.88,3.1,2.8,33.81,31.41,34.78,97.38,2.5,3.3,3.12,39.08,29.61,31.31,97.7,0.99,0.98,0.96
1552357,水晶宫,沃特福德,2019-01-12 23:00,1-2,14,8,bet 365,2.37,3.2,3.0,39.52,29.27,31.22,93.65,2.37,3.4,3.25,41.22,28.73,30.06,97.68,0.98,0.98,0.96
1552357,水晶宫,沃特福德,2019-01-12 23:00,1-2,14,8,威廉希尔,2.4,3.3,3.0,39.57,28.78,31.65,94.96,2.25,3.25,3.4,42.48,29.41,28.11,95.58,0.93,0.94,1.01
1552357,水晶宫,沃特福德,2019-01-12 23:00,1-2,14,8,立博,2.35,3.1,3.1,39.74,30.13,30.13,93.4,2.3,3.25,3.1,40.82,28.89,30.29,93.89,0.96,0.94,0.92
1552357,水晶宫,沃特福德,2019-01-12 23:00,1-2,14,8,伟德,2.45,3.3,3.12,39.56,29.37,31.07,96.93,2.4,3.4,3.2,40.72,28.74,30.54,97.72,1.0,0.98,0.95
1552355,卡迪夫城,哈德斯菲尔德,2019-01-12 23:00,0-0,17,20,bet 365,2.37,3.2,3.0,39.52,29.27,31.22,93.65,2.15,3.3,3.9,45.4,29.58,25.03,97.6,0.94,1.0,1.01
1552355,卡迪夫城,哈德斯菲尔德,2019-01-12 23:00,0-0,17,20,威廉希尔,2.45,3.1,3.1,38.75,30.62,30.62,94.94,2.15,3.1,3.8,44.26,30.7,25.04,95.16,0.94,0.94,0.98
1552355,卡迪夫城,哈德斯菲尔德,2019-01-12 23:00,0-0,17,20,立博,2.35,3.0,3.25,39.9,31.25,28.85,93.76,2.1,3.1,3.8,44.84,30.38,24.78,94.17,0.92,0.94,0.98
1552355,卡迪夫城,哈德斯菲尔德,2019-01-12 23:00,0-0,17,20,伟德,2.55,3.1,3.2,38.18,31.4,30.42,97.35,2.25,3.12,3.9,43.51,31.38,25.1,97.91,0.99,0.94,1.01
1552356,切尔西,纽卡斯尔联,2019-01-13 01:30,2-1,4,15,bet 365,1.2,6.5,13.0,78.31,14.46,7.23,93.98,1.2,7,19,81,13.89,5.12,97.2,0.95,1.02,1.15
1552356,切尔西,纽卡斯尔联,2019-01-13 01:30,2-1,4,15,威廉希尔,1.28,5.5,11.0,74.12,17.25,8.63,94.88,1.2,6.5,15,79.08,14.6,6.33,94.89,0.95,0.95,0.9
1552356,切尔西,纽卡斯尔联,2019-01-13 01:30,2-1,4,15,立博,1.22,6.0,15.0,77.84,15.83,6.33,94.97,1.2,6.5,17,79.67,14.71,5.62,95.6,0.95,0.95,1.03
1552356,切尔西,纽卡斯尔联,2019-01-13 01:30,2-1,4,15,伟德,1.3,5.25,11.5,73.49,18.2,8.31,95.54,1.2,7,19,81,13.89,5.12,97.2,0.95,1.02,1.15
1552358,埃弗顿,伯恩茅斯,2019-01-13 22:15,2-0,11,12,bet 365,1.61,3.75,5.5,58.07,24.93,17.0,93.49,1.72,4,5,56.37,24.24,19.39,96.96,0.96,0.97,0.99
1552358,埃弗顿,伯恩茅斯,2019-01-13 22:15,2-0,11,12,威廉希尔,1.65,3.9,5.25,57.56,24.35,18.09,94.97,1.67,3.75,5.5,57.18,25.46,17.36,95.48,0.93,0.91,1.09
1552358,埃弗顿,伯恩茅斯,2019-01-13 22:15,2-0,11,12,立博,1.73,3.75,4.6,54.42,25.11,20.47,94.15,1.67,3.9,4.8,56.3,24.11,19.59,94.03,0.93,0.95,0.95
