比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
711007,利物浦,紐卡素,2012-11-04 23:59,1-1,13,10,立博,1.66,3.4,4.33,53.43,26.09,20.48,88.69,1.66,4,4.8,56.79,23.57,19.64,94.27,1.0,0.96,0.77
711007,利物浦,紐卡素,2012-11-04 23:59,1-1,13,10,威廉希尔,1.53,4.0,5.5,60.22,23.03,16.75,92.14,1.7,4,4.5,55.47,23.57,20.96,94.3,1.02,0.96,0.72
711007,利物浦,紐卡素,2012-11-04 23:59,1-1,13,10,伟德,1.7,3.5,4.75,54.24,26.35,19.41,92.21,1.61,4.2,5.5,59.66,22.87,17.47,96.05,0.97,1.01,0.88
711014,西布朗,修咸頓,2012-11-06 04:00,2-0,9,20,bet 365,1.7,3.75,5.0,55.76,25.28,18.96,94.79,1.83,3.6,4.33,51.79,26.33,21.89,94.78,0.99,0.94,0.87
711014,西布朗,修咸頓,2012-11-06 04:00,2-0,9,20,立博,1.8,3.3,3.75,49.37,26.93,23.7,88.87,1.72,3.75,4.5,54.32,24.92,20.76,93.43,0.93,0.98,0.9
711014,西布朗,修咸頓,2012-11-06 04:00,2-0,9,20,威廉希尔,1.73,3.8,4.6,54.6,24.86,20.54,94.46,1.91,3.3,4.33,49.51,28.65,21.84,94.56,1.03,0.86,0.87
711014,西布朗,修咸頓,2012-11-06 04:00,2-0,9,20,伟德,1.75,3.5,4.33,52.52,26.26,21.22,91.91,1.85,3.8,4.4,52.43,25.53,22.04,97,1.0,0.99,0.88
711016,阿仙奴,富咸,2012-11-10 23:00,3-3,7,8,bet 365,1.5,4.0,7.0,62.92,23.6,13.48,94.38,1.57,4.2,6,61.14,22.86,16,95.99,0.97,0.97,0.9
711016,阿仙奴,富咸,2012-11-10 23:00,3-3,7,8,立博,1.44,3.6,6.5,61.67,24.67,13.66,88.8,1.53,3.8,6.5,61.05,24.58,14.37,93.41,0.95,0.87,0.98
711016,阿仙奴,富咸,2012-11-10 23:00,3-3,7,8,威廉希尔,1.5,4.0,5.0,59.7,22.39,17.91,89.55,1.6,3.6,6.5,59.15,26.29,14.56,94.64,0.99,0.83,0.98
711016,阿仙奴,富咸,2012-11-10 23:00,3-3,7,8,伟德,1.53,4.0,7.0,62.46,23.89,13.65,95.56,1.57,4.2,6.5,61.91,23.14,14.95,97.2,0.97,0.97,0.98
711024,史篤城,昆士柏流浪,2012-11-10 23:00,1-0,15,19,bet 365,1.83,3.5,4.33,51.4,26.88,21.72,94.06,2,3.4,4,47.89,28.17,23.94,95.78,0.98,0.95,0.92
711024,史篤城,昆士柏流浪,2012-11-10 23:00,1-0,15,19,立博,1.9,3.2,3.5,46.8,27.79,25.41,88.92,1.9,3.25,4.33,49.42,28.89,21.69,93.9,0.93,0.91,1.0
711024,史篤城,昆士柏流浪,2012-11-10 23:00,1-0,15,19,威廉希尔,1.83,3.25,3.75,48.75,27.45,23.79,89.21,2.05,3.2,4,46.44,29.75,23.8,95.2,1.0,0.9,0.92
711024,史篤城,昆士柏流浪,2012-11-10 23:00,1-0,15,19,伟德,1.9,3.4,4.1,49.45,27.63,22.92,93.96,2,3.4,4.2,48.44,28.49,23.07,96.88,0.98,0.95,0.97
711022,雷丁,諾域治,2012-11-10 23:00,0-0,18,14,bet 365,2.15,3.4,3.25,43.59,27.57,28.84,93.72,2.25,3.5,3.1,42.22,27.14,30.64,95,0.95,0.98,0.93
711022,雷丁,諾域治,2012-11-10 23:00,0-0,18,14,立博,2.0,3.3,3.1,44.42,26.92,28.66,88.84,2.25,3.2,3.25,41.75,29.35,28.9,93.94,0.95,0.9,0.98
711022,雷丁,諾域治,2012-11-10 23:00,0-0,18,14,威廉希尔,2.0,3.25,3.2,44.64,27.47,27.9,89.28,2.3,3.2,3.2,41.03,29.49,29.49,94.37,0.97,0.9,0.96
711022,雷丁,諾域治,2012-11-10 23:00,0-0,18,14,伟德,2.2,3.3,3.2,42.48,28.32,29.2,93.46,2.25,3.5,3.25,42.82,27.53,29.65,96.35,0.95,0.98,0.98
711025,韋根,西布朗,2012-11-10 23:00,1-2,13,5,bet 365,2.4,3.3,2.9,39.14,28.47,32.39,93.94,2.2,3.3,3.4,43.22,28.81,27.97,95.08,0.92,0.92,1.02
711025,韋根,西布朗,2012-11-10 23:00,1-2,13,5,立博,2.2,3.2,2.8,40.43,27.8,31.77,88.95,2.25,3.3,3.1,41.53,28.32,30.15,93.44,0.95,0.92,0.93
711025,韋根,西布朗,2012-11-10 23:00,1-2,13,5,威廉希尔,2.3,3.2,2.7,38.9,27.96,33.14,89.47,2.3,3.1,3.25,40.82,30.29,28.89,93.89,0.97,0.87,0.98
711025,韋根,西布朗,2012-11-10 23:00,1-2,13,5,伟德,2.45,3.25,2.8,38.04,28.68,33.28,93.2,2.15,3.5,3.6,45.22,27.78,27.01,97.22,0.9,0.98,1.08
711019,愛華頓,新特蘭,2012-11-10 23:00,2-1,4,16,bet 365,1.61,3.6,6.0,58.29,26.07,15.64,93.85,1.4,4.5,8.5,67.76,21.08,11.16,94.86,0.91,1.04,1.11
711019,愛華頓,新特蘭,2012-11-10 23:00,2-1,4,16,立博,1.57,3.5,5.0,56.74,25.45,17.81,89.08,1.44,4,8,64.94,23.38,11.69,93.51,0.94,0.92,1.04
711019,愛華頓,新特蘭,2012-11-10 23:00,2-1,4,16,威廉希尔,1.53,3.5,5.5,58.3,25.48,16.22,89.2,1.4,4.5,8,67.29,20.93,11.78,94.21,0.91,1.04,1.04
711019,愛華頓,新特蘭,2012-11-10 23:00,2-1,4,16,伟德,1.65,3.7,6.0,58.11,25.91,15.98,95.88,1.4,4.8,9,69.1,20.15,10.75,96.74,0.91,1.1,1.17
711023,修咸頓,史雲斯,2012-11-10 23:00,1-1,20,11,bet 365,2.37,3.3,2.9,39.44,28.33,32.23,93.47,2.5,3.4,2.8,38.05,27.98,33.97,95.12,0.98,0.95,0.92
711023,修咸頓,史雲斯,2012-11-10 23:00,1-1,20,11,立博,2.2,3.2,2.8,40.43,27.8,31.77,88.95,2.4,3.3,2.9,39.14,28.47,32.39,93.94,0.94,0.92,0.96
711023,修咸頓,史雲斯,2012-11-10 23:00,1-1,20,11,威廉希尔,2.2,3.3,2.75,40.54,27.03,32.43,89.19,2.6,3.1,2.9,36.56,30.66,32.78,95.06,1.01,0.87,0.96
711023,修咸頓,史雲斯,2012-11-10 23:00,1-1,20,11,伟德,2.37,3.3,2.9,39.44,28.33,32.23,93.47,2.55,3.6,2.8,38.18,27.05,34.77,97.36,0.99,1.01,0.92
711017,阿士東維拉,曼聯,2012-11-11 01:30,2-3,17,1,bet 365,6.0,3.75,1.57,15.57,24.92,59.51,93.42,7,4.5,1.44,13.48,20.97,65.54,94.36,0.98,0.99,0.92
711017,阿士東維拉,曼聯,2012-11-11 01:30,2-3,17,1,立博,5.0,3.5,1.57,17.81,25.45,56.74,89.05,7,4.33,1.44,13.37,21.62,65.01,93.59,0.98,0.95,0.92
711017,阿士東維拉,曼聯,2012-11-11 01:30,2-3,17,1,威廉希尔,5.0,4.0,1.5,17.91,22.39,59.7,89.55,7,4.33,1.44,13.37,21.62,65.01,93.59,0.98,0.95,0.92
711017,阿士東維拉,曼聯,2012-11-11 01:30,2-3,17,1,伟德,6.0,3.7,1.65,15.98,25.91,58.11,95.88,8,4.8,1.45,12.22,20.37,67.42,97.76,1.12,1.06,0.93
711020,曼城,熱刺,2012-11-11 21:30,2-1,3,6,bet 365,1.61,3.75,5.5,58.07,24.93,17.0,93.49,1.5,4.5,6,63.16,21.05,15.79,94.74,0.9,1.04,1.02
711020,曼城,熱刺,2012-11-11 21:30,2-1,3,6,立博,1.57,3.5,5.0,56.74,25.45,17.81,89.08,1.5,3.8,6.5,61.52,24.28,14.2,92.28,0.9,0.87,1.11
711020,曼城,熱刺,2012-11-11 21:30,2-1,3,6,威廉希尔,1.6,3.6,4.6,55.8,24.8,19.41,89.28,1.53,4.2,6,61.76,22.5,15.75,94.49,0.92,0.97,1.02
711020,曼城,熱刺,2012-11-11 21:30,2-1,3,6,伟德,1.65,3.75,5.75,57.91,25.48,16.62,95.55,1.5,4.8,6.5,64.8,20.25,14.95,97.2,0.9,1.1,1.11
711021,紐卡素,韋斯咸,2012-11-11 23:00,0-1,10,9,bet 365,1.83,3.4,4.5,51.42,27.67,20.91,94.1,1.9,3.6,4,49.93,26.35,23.72,94.87,0.91,0.97,1.0
711021,紐卡素,韋斯咸,2012-11-11 23:00,0-1,10,9,立博,1.66,3.25,4.5,53.2,27.17,19.63,88.31,2,3.3,3.75,46.74,28.33,24.93,93.48,0.96,0.89,0.94
711021,紐卡素,韋斯咸,2012-11-11 23:00,0-1,10,9,威廉希尔,1.85,3.4,3.5,48.25,26.25,25.5,89.26,2.05,3.4,3.5,45.69,27.55,26.76,93.66,0.98,0.92,0.88
711021,紐卡素,韋斯咸,2012-11-11 23:00,0-1,10,9,伟德,1.85,3.4,4.2,50.39,27.42,22.19,93.22,2,3.7,3.9,48.7,26.32,24.97,97.4,0.96,1.0,0.98
711018,車路士,利物浦,2012-11-11 23:59,1-1,2,13,bet 365,1.95,3.5,3.75,48.14,26.82,25.03,93.87,1.83,3.6,4.33,51.79,26.33,21.89,94.78,0.92,0.94,1.04
711018,車路士,利物浦,2012-11-11 23:59,1-1,2,13,立博,1.83,3.2,3.75,48.55,27.76,23.69,88.85,1.85,3.3,4.33,50.31,28.2,21.49,93.07,0.93,0.86,1.04
711018,車路士,利物浦,2012-11-11 23:59,1-1,2,13,威廉希尔,1.85,3.4,3.5,48.25,26.25,25.5,89.26,1.91,3.6,3.75,49.02,26.01,24.97,93.63,0.96,0.94,0.9
711018,車路士,利物浦,2012-11-11 23:59,1-1,2,13,伟德,2.05,3.4,3.6,46.03,27.75,26.21,94.36,1.85,3.6,4.75,52.54,27,20.46,97.2,0.93,0.94,1.14
711026,阿仙奴,熱刺,2012-11-17 20:45,5-2,8,7,bet 365,1.95,3.5,3.75,48.14,26.82,25.03,93.87,1.9,3.6,4,49.93,26.35,23.72,94.87,0.91,0.97,1.0
711026,阿仙奴,熱刺,2012-11-17 20:45,5-2,8,7,立博,1.9,3.25,3.4,46.65,27.27,26.07,88.64,2,3.5,3.6,47.01,26.87,26.12,94.02,0.96,0.95,0.9
711026,阿仙奴,熱刺,2012-11-17 20:45,5-2,8,7,威廉希尔,2.0,3.2,3.5,45.53,28.46,26.02,91.06,2,3.4,3.8,47.29,27.82,24.89,94.58,0.96,0.92,0.95
711026,阿仙奴,熱刺,2012-11-17 20:45,5-2,8,7,伟德,2.05,3.5,3.6,46.4,27.18,26.42,95.12,1.92,3.8,4.33,51.32,25.93,22.75,98.53,0.92,1.03,1.08
711032,昆士柏流浪,修咸頓,2012-11-17 23:00,1-3,20,19,bet 365,1.9,3.6,3.8,49.32,26.03,24.66,93.71,1.9,3.5,4,49.56,26.9,23.54,94.16,0.93,0.95,0.96
711032,昆士柏流浪,修咸頓,2012-11-17 23:00,1-3,20,19,立博,1.83,3.2,3.75,48.55,27.76,23.69,88.85,1.9,3.4,4,49.17,27.48,23.36,93.42,0.93,0.92,0.96
711032,昆士柏流浪,修咸頓,2012-11-17 23:00,1-3,20,19,威廉希尔,1.83,3.3,4.0,49.7,27.56,22.74,90.95,2,3.25,4,47.27,29.09,23.64,94.54,0.98,0.88,0.96
711032,昆士柏流浪,修咸頓,2012-11-17 23:00,1-3,20,19,伟德,1.95,3.5,3.7,47.98,26.73,25.29,93.56,1.95,3.6,4.1,49.57,26.85,23.58,96.66,0.96,0.97,0.98
711033,雷丁,愛華頓,2012-11-17 23:00,2-1,18,4,bet 365,3.8,3.6,1.9,24.66,26.03,49.32,93.71,4.5,3.6,1.8,21.05,26.32,52.63,94.72,0.99,0.94,0.94
711033,雷丁,愛華頓,2012-11-17 23:00,2-1,18,4,立博,3.2,3.3,1.95,27.7,26.86,45.45,88.64,4.2,3.5,1.83,22.25,26.7,51.06,93.45,0.92,0.91,0.95
711033,雷丁,愛華頓,2012-11-17 23:00,2-1,18,4,威廉希尔,4.33,3.5,1.73,21.1,26.1,52.8,91.36,4.5,3.4,1.85,21.03,27.83,51.14,94.64,0.99,0.88,0.96
711033,雷丁,愛華頓,2012-11-17 23:00,2-1,18,4,伟德,3.6,3.3,2.1,26.28,28.67,45.05,94.61,4.6,3.75,1.85,21.22,26.03,52.76,97.61,1.01,0.98,0.96
711034,西布朗,車路士,2012-11-17 23:00,2-1,5,3,bet 365,3.8,3.6,1.9,24.66,26.03,49.32,93.71,3.4,3.5,2.1,27.85,27.06,45.09,94.69,0.85,0.95,1.01
711034,西布朗,車路士,2012-11-17 23:00,2-1,5,3,立博,4.0,3.4,1.72,22.21,26.13,51.66,88.84,3.8,3.5,1.95,24.79,26.91,48.3,94.2,0.95,0.95,0.94
711034,西布朗,車路士,2012-11-17 23:00,2-1,5,3,威廉希尔,4.0,3.4,1.8,22.73,26.75,50.52,90.92,3.6,3.3,2.2,26.83,29.27,43.9,96.59,0.9,0.89,1.06
711034,西布朗,車路士,2012-11-17 23:00,2-1,5,3,伟德,3.9,3.5,1.9,24.0,26.74,49.26,93.6,3.75,3.7,2,25.72,26.06,48.22,96.45,0.94,1.0,0.96
711029,曼城,阿士東維拉,2012-11-17 23:00,5-0,2,17,bet 365,1.22,6.0,13.0,77.09,15.68,7.23,94.05,1.2,7,13,79.13,13.57,7.3,94.96,0.94,1.05,1.04
711029,曼城,阿士東維拉,2012-11-17 23:00,5-0,2,17,立博,1.22,5.0,9.0,72.49,17.69,9.83,88.44,1.22,6,12,76.63,15.58,7.79,93.49,0.95,0.9,0.96
711029,曼城,阿士東維拉,2012-11-17 23:00,5-0,2,17,威廉希尔,1.2,6.0,10.0,75.76,15.15,9.09,90.91,1.22,6,12,76.63,15.58,7.79,93.49,0.95,0.9,0.96
711029,曼城,阿士東維拉,2012-11-17 23:00,5-0,2,17,伟德,1.28,6.0,10.5,74.89,15.98,9.13,95.86,1.22,7,15,79.64,13.88,6.48,97.16,0.95,1.05,1.2
711028,利物浦,韋根,2012-11-17 23:00,3-0,13,14,bet 365,1.4,4.5,8.0,67.29,20.93,11.78,94.21,1.44,4.33,7.5,65.59,21.81,12.59,94.45,0.94,0.95,0.98
711028,利物浦,韋根,2012-11-17 23:00,3-0,13,14,立博,1.36,4.0,7.0,65.18,22.16,12.66,88.64,1.5,4,7,62.92,23.6,13.48,94.38,0.98,0.88,0.91
711028,利物浦,韋根,2012-11-17 23:00,3-0,13,14,威廉希尔,1.4,4.0,7.5,65.08,22.78,12.15,91.11,1.5,4.2,6.5,62.98,22.49,14.53,94.47,0.98,0.92,0.85
711028,利物浦,韋根,2012-11-17 23:00,3-0,13,14,伟德,1.5,4.33,6.5,63.4,21.96,14.63,95.1,1.5,4.5,7.5,65.22,21.74,13.04,97.83,0.98,0.99,0.98
711030,紐卡素,史雲斯,2012-11-17 23:00,1-2,10,11,bet 365,1.83,3.75,4.0,51.4,25.08,23.52,94.06,2.1,3.3,3.6,45.05,28.67,26.28,94.6,1.01,0.89,0.86
711030,紐卡素,史雲斯,2012-11-17 23:00,1-2,10,11,立博,1.6,3.4,5.0,55.85,26.28,17.87,89.36,1.95,3.5,3.8,48.3,26.91,24.79,94.18,0.94,0.95,0.91
711030,紐卡素,史雲斯,2012-11-17 23:00,1-2,10,11,威廉希尔,1.83,3.3,4.0,49.7,27.56,22.74,90.95,2.2,3.1,3.6,43.09,30.58,26.33,94.8,1.06,0.84,0.86
711030,紐卡素,史雲斯,2012-11-17 23:00,1-2,10,11,伟德,1.83,3.5,4.33,51.4,26.88,21.72,94.06,2.05,3.4,3.9,46.98,28.33,24.69,96.31,0.98,0.92,0.94
711031,諾域治,曼聯,2012-11-18 01:30,1-0,15,1,bet 365,7.0,4.33,1.44,13.37,21.62,65.01,93.59,5.5,4.2,1.57,17.2,22.53,60.27,94.6,0.77,0.92,1.02
711031,諾域治,曼聯,2012-11-18 01:30,1-0,15,1,立博,5.5,4.33,1.4,16.13,20.49,63.38,88.71,7,4.33,1.44,13.37,21.62,65.01,93.59,0.98,0.95,0.94
711031,諾域治,曼聯,2012-11-18 01:30,1-0,15,1,威廉希尔,7.5,4.0,1.4,12.15,22.78,65.08,91.12,6,3.75,1.6,15.75,25.2,59.06,94.5,0.84,0.83,1.04
711031,諾域治,曼聯,2012-11-18 01:30,1-0,15,1,伟德,6.5,3.9,1.53,14.46,24.1,61.44,93.99,6.5,4.33,1.57,15.06,22.6,62.34,97.89,0.91,0.95,1.02
711027,富咸,新特蘭,2012-11-18 23:59,1-3,9,16,bet 365,1.8,3.5,4.5,52.24,26.87,20.9,94.03,1.72,3.6,5,54.89,26.23,18.88,94.41,0.95,0.94,0.95
711027,富咸,新特蘭,2012-11-18 23:59,1-3,9,16,立博,1.9,3.3,3.4,46.85,26.97,26.18,89.01,1.72,3.5,5,54.48,26.77,18.74,93.71,0.95,0.91,0.95
711027,富咸,新特蘭,2012-11-18 23:59,1-3,9,16,威廉希尔,1.73,3.5,4.33,52.8,26.1,21.1,91.34,1.8,3.3,5,52.48,28.63,18.89,94.46,0.99,0.86,0.95
711027,富咸,新特蘭,2012-11-18 23:59,1-3,9,16,伟德,1.92,3.4,3.8,48.31,27.28,24.41,92.76,1.75,3.8,5,55.23,25.44,19.33,96.65,0.96,0.99,0.95
711035,韋斯咸,史篤城,2012-11-20 04:00,1-1,7,14,bet 365,2.0,3.4,3.8,47.29,27.82,24.89,94.58,2.2,3.2,3.5,43.18,29.68,27.14,95,1.01,0.93,0.88
711035,韋斯咸,史篤城,2012-11-20 04:00,1-1,7,14,立博,2.1,3.2,3.0,42.44,27.85,29.71,89.12,2,3.3,3.75,46.74,28.33,24.93,93.48,0.92,0.96,0.94
711035,韋斯咸,史篤城,2012-11-20 04:00,1-1,7,14,威廉希尔,2.0,3.2,3.5,45.53,28.46,26.02,91.06,2.25,3,3.5,41.79,31.34,26.87,94.03,1.04,0.87,0.88
711035,韋斯咸,史篤城,2012-11-20 04:00,1-1,7,14,伟德,2.1,3.3,3.4,44.37,28.23,27.4,93.18,2.25,3.2,3.75,43.42,30.53,26.05,97.69,1.04,0.93,0.94
711042,新特蘭,西布朗,2012-11-24 20:45,2-4,15,4,bet 365,2.25,3.25,3.2,41.75,28.9,29.35,93.94,2.4,3.4,2.87,39.34,27.77,32.9,94.42,0.94,0.99,0.92
711042,新特蘭,西布朗,2012-11-24 20:45,2-4,15,4,立博,2.0,3.2,3.2,44.44,27.78,27.78,88.88,2.4,3.2,3,39.22,29.41,31.37,94.13,0.94,0.93,0.96
711042,新特蘭,西布朗,2012-11-24 20:45,2-4,15,4,威廉希尔,2.25,3.2,2.75,39.66,27.89,32.45,89.24,2.6,3.1,2.8,36.14,30.31,33.56,93.96,1.01,0.9,0.9
711042,新特蘭,西布朗,2012-11-24 20:45,2-4,15,4,伟德,2.25,3.3,3.1,41.53,28.32,30.15,93.44,2.55,3.3,3,38.13,29.46,32.41,97.23,0.99,0.96,0.96
711038,愛華頓,諾域治,2012-11-24 23:00,1-1,5,13,bet 365,1.36,4.33,9.5,68.62,21.55,9.82,93.32,1.44,4.5,7,65.54,20.97,13.48,94.38,0.92,1.04,0.98
711038,愛華頓,諾域治,2012-11-24 23:00,1-1,5,13,立博,1.44,3.6,6.5,61.67,24.67,13.66,88.8,1.5,4,7,62.92,23.6,13.48,94.38,0.96,0.92,0.98
711038,愛華頓,諾域治,2012-11-24 23:00,1-1,5,13,威廉希尔,1.4,3.75,7.0,63.56,23.73,12.71,88.98,1.53,4,6,61.07,23.36,15.57,93.44,0.98,0.92,0.84
711038,愛華頓,諾域治,2012-11-24 23:00,1-1,5,13,伟德,1.4,4.33,8.5,67.2,21.73,11.07,94.08,1.5,4.5,7,64.62,21.54,13.85,96.93,0.96,1.04,0.98
711039,曼聯,昆士柏流浪,2012-11-24 23:00,3-1,2,20,bet 365,1.2,6.5,13.0,78.31,14.46,7.23,93.97,1.16,7.5,15,81.17,12.55,6.28,94.16,0.93,0.98,1.05
711039,曼聯,昆士柏流浪,2012-11-24 23:00,3-1,2,20,立博,1.16,5.5,11.0,75.97,16.02,8.01,88.13,1.14,7,17,81.31,13.24,5.45,92.69,0.91,0.91,1.19
711039,曼聯,昆士柏流浪,2012-11-24 23:00,3-1,2,20,威廉希尔,1.17,5.5,12.0,76.32,16.24,7.44,89.29,1.2,6,17,78.7,15.74,5.56,94.44,0.96,0.78,1.19
711039,曼聯,昆士柏流浪,2012-11-24 23:00,3-1,2,20,伟德,1.2,7.5,13.0,79.85,12.78,7.37,95.82,1.2,8,15,81.3,12.2,6.5,97.56,0.96,1.04,1.05
711041,史篤城,富咸,2012-11-24 23:00,1-0,14,9,bet 365,2.3,3.25,3.1,40.82,28.89,30.29,93.89,2.2,3.25,3.4,43.03,29.13,27.84,94.67,0.97,0.91,0.92
711041,史篤城,富咸,2012-11-24 23:00,1-0,14,9,立博,2.1,3.2,3.0,42.44,27.85,29.71,89.12,2.1,3.3,3.5,44.72,28.46,26.83,93.91,0.92,0.92,0.95
711041,史篤城,富咸,2012-11-24 23:00,1-0,14,9,威廉希尔,2.1,3.1,3.1,42.47,28.77,28.77,89.19,2.25,3.1,3.4,41.88,30.4,27.72,94.23,0.99,0.87,0.92
711041,史篤城,富咸,2012-11-24 23:00,1-0,14,9,伟德,2.37,3.3,3.1,40.28,28.93,30.79,95.46,2.2,3.4,3.6,44.28,28.65,27.06,97.42,0.97,0.95,0.97
711045,韋根,雷丁,2012-11-24 23:00,3-2,16,17,bet 365,1.9,3.5,4.0,49.56,26.9,23.54,94.16,1.9,3.6,4,49.93,26.35,23.72,94.87,0.95,0.97,0.92
711045,韋根,雷丁,2012-11-24 23:00,3-2,16,17,立博,1.9,3.2,3.5,46.8,27.79,25.41,88.92,1.95,3.4,3.8,47.92,27.49,24.59,93.44,0.98,0.92,0.87
711045,韋根,雷丁,2012-11-24 23:00,3-2,16,17,威廉希尔,1.83,3.4,3.5,48.52,26.11,25.37,88.79,2,3.2,4,47.06,29.41,23.53,94.12,1.0,0.86,0.92
711045,韋根,雷丁,2012-11-24 23:00,3-2,16,17,伟德,1.9,3.5,3.9,49.26,26.74,24.0,93.59,1.95,3.6,4.3,50.12,27.15,22.73,97.73,0.98,0.97,0.99
711036,阿士東維拉,阿仙奴,2012-11-25 01:30,0-0,18,6,bet 365,4.75,3.6,1.72,19.68,25.97,54.35,93.48,4.5,3.6,1.8,21.05,26.32,52.63,94.72,0.9,0.9,0.99
711036,阿士東維拉,阿仙奴,2012-11-25 01:30,0-0,18,6,立博,4.0,3.4,1.72,22.21,26.13,51.66,88.84,4.5,3.5,1.8,20.9,26.87,52.24,94.05,0.9,0.88,0.99
711036,阿士東維拉,阿仙奴,2012-11-25 01:30,0-0,18,6,威廉希尔,4.5,3.5,1.61,19.68,25.31,55.01,88.56,4.5,3.3,1.85,20.85,28.43,50.72,93.83,0.9,0.83,1.02
711036,阿士東維拉,阿仙奴,2012-11-25 01:30,0-0,18,6,伟德,4.75,3.7,1.72,19.82,25.44,54.74,94.14,4.5,3.8,1.83,21.54,25.5,52.96,96.93,0.9,0.95,1.01
711043,史雲斯,利物浦,2012-11-25 21:30,0-0,10,12,bet 365,3.75,3.4,2.0,25.14,27.73,47.13,94.27,3.5,3.4,2.1,27.06,27.85,45.09,94.71,0.95,0.95,0.94
711043,史雲斯,利物浦,2012-11-25 21:30,0-0,10,12,立博,3.2,3.2,2.0,27.78,27.78,44.44,88.9,3.5,3.2,2.1,26.59,29.09,44.32,93.07,0.95,0.9,0.94
711043,史雲斯,利物浦,2012-11-25 21:30,0-0,10,12,威廉希尔,3.0,3.2,2.1,29.71,27.85,42.44,89.13,3.5,3.25,2.15,26.99,29.07,43.94,94.46,0.95,0.91,0.97
711043,史雲斯,利物浦,2012-11-25 21:30,0-0,10,12,伟德,3.6,3.4,2.1,26.5,28.06,45.43,95.4,3.75,3.4,2.15,25.99,28.67,45.34,97.46,1.01,0.95,0.97
711040,修咸頓,紐卡素,2012-11-25 23:00,2-0,19,14,bet 365,2.62,3.3,2.62,35.79,28.42,35.79,93.77,2.05,3.6,3.5,46.4,26.42,27.18,95.12,0.86,1.01,1.05
711040,修咸頓,紐卡素,2012-11-25 23:00,2-0,19,14,立博,3.0,3.2,2.1,29.71,27.85,42.44,89.13,2.1,3.4,3.4,44.74,27.63,27.63,93.95,0.88,0.95,1.02
711040,修咸頓,紐卡素,2012-11-25 23:00,2-0,19,14,威廉希尔,2.4,3.25,2.5,37.06,27.37,35.58,88.94,2.15,3.3,3.4,43.79,28.53,27.69,94.15,0.9,0.92,1.02
711040,修咸頓,紐卡素,2012-11-25 23:00,2-0,19,14,伟德,2.87,3.3,2.5,33.14,28.82,38.04,95.11,2.1,3.7,3.6,46.49,26.39,27.12,97.63,0.88,1.04,1.08
711037,車路士,曼城,2012-11-25 23:59,0-0,4,2,bet 365,2.4,3.3,2.9,39.14,28.47,32.39,93.94,2.5,3.4,2.8,38.05,27.98,33.97,95.12,0.95,0.95,0.95
711037,車路士,曼城,2012-11-25 23:59,0-0,4,2,立博,2.5,3.2,2.5,35.96,28.09,35.96,89.9,2.6,3.2,2.75,36.26,29.46,34.28,94.28,0.99,0.9,0.94
711037,車路士,曼城,2012-11-25 23:59,0-0,4,2,威廉希尔,2.4,3.25,2.5,37.06,27.37,35.58,88.94,2.6,3.3,2.8,36.81,29,34.18,95.71,0.99,0.92,0.95
711037,車路士,曼城,2012-11-25 23:59,0-0,4,2,伟德,2.45,3.3,2.9,38.65,28.7,32.65,94.69,2.55,3.5,2.9,38.35,27.94,33.72,97.79,0.97,0.98,0.99
711044,熱刺,韋斯咸,2012-11-25 23:59,3-1,8,7,bet 365,1.57,3.8,6.0,59.71,24.67,15.62,93.74,1.7,3.75,5,55.76,25.28,18.96,94.79,0.97,0.94,0.9
711044,熱刺,韋斯咸,2012-11-25 23:59,3-1,8,7,立博,1.44,3.6,6.5,61.67,24.67,13.66,88.8,1.61,3.75,5.5,58.07,24.93,17,93.49,0.92,0.94,0.99
711044,熱刺,韋斯咸,2012-11-25 23:59,3-1,8,7,威廉希尔,1.5,3.6,5.5,59.19,24.66,16.14,88.78,1.8,3.4,4.8,52.51,27.8,19.69,94.52,1.03,0.85,0.86
711044,熱刺,韋斯咸,2012-11-25 23:59,3-1,8,7,伟德,1.53,4.0,7.0,62.46,23.89,13.65,95.56,1.72,3.9,5.4,56.83,25.06,18.1,97.75,0.98,0.98,0.97
711050,新特蘭,昆士柏流浪,2012-11-28 03:45,0-0,16,20,bet 365,2.0,3.25,4.0,47.27,29.09,23.64,94.54,2.3,3.25,3.1,40.82,28.89,30.29,93.89,0.97,0.94,0.9
711050,新特蘭,昆士柏流浪,2012-11-28 03:45,0-0,16,20,立博,1.9,3.2,3.5,46.8,27.79,25.41,88.92,2.37,3.25,3.1,40.1,29.24,30.66,95.04,1.0,0.94,0.9
711050,新特蘭,昆士柏流浪,2012-11-28 03:45,0-0,16,20,威廉希尔,2.1,3.3,3.3,44.0,28.0,28.0,92.4,2.4,3.2,3,39.22,29.41,31.37,94.13,1.01,0.93,0.87
711050,新特蘭,昆士柏流浪,2012-11-28 03:45,0-0,16,20,伟德,2.05,3.4,3.5,45.69,27.55,26.76,93.66,2.4,3.3,3.2,40.37,29.36,30.28,96.89,1.01,0.96,0.93
